null,0,1,label,selection
"One year on since he was elected to office as President of Paraguay, Fernando Lugo is making headlines in the country he leads, but for all the wrong reasons. Newspapers and TV programmes have been dominated by stories of women coming forward to claim they had a child with the former Catholic bishop. This ""political soap opera"", complained one of these reports, is ""paralysing the government"".  Three women have made allegations so far and there were reports in the Paraguay media that there may be more claims to come.
Question: Does this imply that ""Fernando Lugo was a Catholic bishop."", yes or no?","One year on since he was elected to office as President of Paraguay, Fernando Lugo is making headlines in the country he leads, but for all the wrong reasons. Newspapers and TV programmes have been dominated by stories of women coming forward to claim they had a child with the former Catholic bishop. This ""political soap opera"", complained one of these reports, is ""paralysing the government"".  Three women have made allegations so far and there were reports in the Paraguay media that there may be more claims to come.
Question: Does this imply that ""Fernando Lugo was a Catholic bishop."", yes or no?</s></s>yes","One year on since he was elected to office as President of Paraguay, Fernando Lugo is making headlines in the country he leads, but for all the wrong reasons. Newspapers and TV programmes have been dominated by stories of women coming forward to claim they had a child with the former Catholic bishop. This ""political soap opera"", complained one of these reports, is ""paralysing the government"".  Three women have made allegations so far and there were reports in the Paraguay media that there may be more claims to come.
Question: Does this imply that ""Fernando Lugo was a Catholic bishop."", yes or no?</s></s>no",0,"['yes', 'no']"
"The launch of France's new 24 hour TV news channel, France 24, saw the new jointly owned channel start by going online. A streaming broadcast became available on the internet from 19:29 GMT today. Future plans are to have the new channel available on cable and satellite with English and French reporting. Coverage in Arabic and Spanish is among the ambitious future plans for the channel.
Question: Does this imply that ""France24 is a French TV Channel."", yes or no?","The launch of France's new 24 hour TV news channel, France 24, saw the new jointly owned channel start by going online. A streaming broadcast became available on the internet from 19:29 GMT today. Future plans are to have the new channel available on cable and satellite with English and French reporting. Coverage in Arabic and Spanish is among the ambitious future plans for the channel.
Question: Does this imply that ""France24 is a French TV Channel."", yes or no?</s></s>yes","The launch of France's new 24 hour TV news channel, France 24, saw the new jointly owned channel start by going online. A streaming broadcast became available on the internet from 19:29 GMT today. Future plans are to have the new channel available on cable and satellite with English and French reporting. Coverage in Arabic and Spanish is among the ambitious future plans for the channel.
Question: Does this imply that ""France24 is a French TV Channel."", yes or no?</s></s>no",0,"['yes', 'no']"
"We are ... deploying more people into Côte d'Ivoire -- police, military people and people to work directly with the office of the prime minister Mbeki told a news conference in Pretoria.
Question: Does this imply that ""Mbeki holds the office of Prime Minister."", yes or no?","We are ... deploying more people into Côte d'Ivoire -- police, military people and people to work directly with the office of the prime minister Mbeki told a news conference in Pretoria.
Question: Does this imply that ""Mbeki holds the office of Prime Minister."", yes or no?</s></s>yes","We are ... deploying more people into Côte d'Ivoire -- police, military people and people to work directly with the office of the prime minister Mbeki told a news conference in Pretoria.
Question: Does this imply that ""Mbeki holds the office of Prime Minister."", yes or no?</s></s>no",1,"['yes', 'no']"
"Yachtsman Melvyn Percy became so fed up with the standard of service when preparing his boat for the 3000-mile Atlantic crossing that he decided to set up his own company on the Clyde to provide Scots sailors with professional advice and practical assistance. Minerva Rigging, based at Kip Marina just south of Gourock, now employs five full-time staff and is the Scottish agent for Kemp, one of Europe's leading yacht spar and mast manufacturers.
Question: Does this imply that ""Melvyn Percy set up Minerva Rigging at Kip Marina."", yes or no?","Yachtsman Melvyn Percy became so fed up with the standard of service when preparing his boat for the 3000-mile Atlantic crossing that he decided to set up his own company on the Clyde to provide Scots sailors with professional advice and practical assistance. Minerva Rigging, based at Kip Marina just south of Gourock, now employs five full-time staff and is the Scottish agent for Kemp, one of Europe's leading yacht spar and mast manufacturers.
Question: Does this imply that ""Melvyn Percy set up Minerva Rigging at Kip Marina."", yes or no?</s></s>yes","Yachtsman Melvyn Percy became so fed up with the standard of service when preparing his boat for the 3000-mile Atlantic crossing that he decided to set up his own company on the Clyde to provide Scots sailors with professional advice and practical assistance. Minerva Rigging, based at Kip Marina just south of Gourock, now employs five full-time staff and is the Scottish agent for Kemp, one of Europe's leading yacht spar and mast manufacturers.
Question: Does this imply that ""Melvyn Percy set up Minerva Rigging at Kip Marina."", yes or no?</s></s>no",0,"['yes', 'no']"
"Immediately after 1990, however, Swedish fertility plummeted in another unique movement, and had fallen to 1.5 children per woman in 1998 and in 1999. This is the lowest birth rate in Sweden ever-although above the European average.
Question: Does this imply that ""Sweden is the European country with the highest birth rate."", yes or no?","Immediately after 1990, however, Swedish fertility plummeted in another unique movement, and had fallen to 1.5 children per woman in 1998 and in 1999. This is the lowest birth rate in Sweden ever-although above the European average.
Question: Does this imply that ""Sweden is the European country with the highest birth rate."", yes or no?</s></s>yes","Immediately after 1990, however, Swedish fertility plummeted in another unique movement, and had fallen to 1.5 children per woman in 1998 and in 1999. This is the lowest birth rate in Sweden ever-although above the European average.
Question: Does this imply that ""Sweden is the European country with the highest birth rate."", yes or no?</s></s>no",1,"['yes', 'no']"
"Hurricane Isabel was a tropical storm when she entered Virginia, but caused damage to 75% of the state, making it one of the costliest disasters in Virginia's history.
Question: Does this imply that ""A tropical storm has caused significant property damage or loss of life."", yes or no?","Hurricane Isabel was a tropical storm when she entered Virginia, but caused damage to 75% of the state, making it one of the costliest disasters in Virginia's history.
Question: Does this imply that ""A tropical storm has caused significant property damage or loss of life."", yes or no?</s></s>yes","Hurricane Isabel was a tropical storm when she entered Virginia, but caused damage to 75% of the state, making it one of the costliest disasters in Virginia's history.
Question: Does this imply that ""A tropical storm has caused significant property damage or loss of life."", yes or no?</s></s>no",0,"['yes', 'no']"
"White supported Gough Whitlam's Labor government of 1972 to 1975, and after Whitlam was ousted in the 1975 constitutional crisis, became particularly anti-royalist.
Question: Does this imply that ""White assisted the Labor government from 1972 to 1975."", yes or no?","White supported Gough Whitlam's Labor government of 1972 to 1975, and after Whitlam was ousted in the 1975 constitutional crisis, became particularly anti-royalist.
Question: Does this imply that ""White assisted the Labor government from 1972 to 1975."", yes or no?</s></s>yes","White supported Gough Whitlam's Labor government of 1972 to 1975, and after Whitlam was ousted in the 1975 constitutional crisis, became particularly anti-royalist.
Question: Does this imply that ""White assisted the Labor government from 1972 to 1975."", yes or no?</s></s>no",0,"['yes', 'no']"
"Referring to the April 2 car bomb explosion perpetrated in Santa Tecla, the FMLN-FDR claimed responsibility for the attack in a communique, and said that it was ""an action aimed directly at the police"" and that ""they regret the death of a civilian,"" but they did not mention compensation for the relatives.
Question: Does this imply that ""A civilian was killed by a car bomb."", yes or no?","Referring to the April 2 car bomb explosion perpetrated in Santa Tecla, the FMLN-FDR claimed responsibility for the attack in a communique, and said that it was ""an action aimed directly at the police"" and that ""they regret the death of a civilian,"" but they did not mention compensation for the relatives.
Question: Does this imply that ""A civilian was killed by a car bomb."", yes or no?</s></s>yes","Referring to the April 2 car bomb explosion perpetrated in Santa Tecla, the FMLN-FDR claimed responsibility for the attack in a communique, and said that it was ""an action aimed directly at the police"" and that ""they regret the death of a civilian,"" but they did not mention compensation for the relatives.
Question: Does this imply that ""A civilian was killed by a car bomb."", yes or no?</s></s>no",0,"['yes', 'no']"
"Springsteen performed 27 songs Monday night, including most of the 12 new songs from his latest release, ""Devils and Dust"", which was recorded without the E Street Band.
Question: Does this imply that ""Springsteen introduced some of the 12 new songs off his latest release, ""Devils andDust"", which was recorded without the E Street Band."", yes or no?","Springsteen performed 27 songs Monday night, including most of the 12 new songs from his latest release, ""Devils and Dust"", which was recorded without the E Street Band.
Question: Does this imply that ""Springsteen introduced some of the 12 new songs off his latest release, ""Devils andDust"", which was recorded without the E Street Band."", yes or no?</s></s>yes","Springsteen performed 27 songs Monday night, including most of the 12 new songs from his latest release, ""Devils and Dust"", which was recorded without the E Street Band.
Question: Does this imply that ""Springsteen introduced some of the 12 new songs off his latest release, ""Devils andDust"", which was recorded without the E Street Band."", yes or no?</s></s>no",0,"['yes', 'no']"
"Britain agreed to lift by March 31 a 150-mile military protection zone enforced around the islands since Argentina invaded them in 1982.
Question: Does this imply that ""The military protection zone around Falklands was lifted."", yes or no?","Britain agreed to lift by March 31 a 150-mile military protection zone enforced around the islands since Argentina invaded them in 1982.
Question: Does this imply that ""The military protection zone around Falklands was lifted."", yes or no?</s></s>yes","Britain agreed to lift by March 31 a 150-mile military protection zone enforced around the islands since Argentina invaded them in 1982.
Question: Does this imply that ""The military protection zone around Falklands was lifted."", yes or no?</s></s>no",0,"['yes', 'no']"
"World health officials warned yesterday that West Africa and Central Africa were on the verge of the worst polio outbreak in years, stemming from the refusal of a single state in northern Nigeria to vaccinate children against the disease.
Question: Does this imply that ""African polio outbreak feared"", yes or no?","World health officials warned yesterday that West Africa and Central Africa were on the verge of the worst polio outbreak in years, stemming from the refusal of a single state in northern Nigeria to vaccinate children against the disease.
Question: Does this imply that ""African polio outbreak feared"", yes or no?</s></s>yes","World health officials warned yesterday that West Africa and Central Africa were on the verge of the worst polio outbreak in years, stemming from the refusal of a single state in northern Nigeria to vaccinate children against the disease.
Question: Does this imply that ""African polio outbreak feared"", yes or no?</s></s>no",0,"['yes', 'no']"
"A senior coalition official in Iraq said the body, which was found by U.S. military police west of Baghdad, appeared to have been thrown from a vehicle.
Question: Does this imply that ""A body has been found by U. S. military police."", yes or no?","A senior coalition official in Iraq said the body, which was found by U.S. military police west of Baghdad, appeared to have been thrown from a vehicle.
Question: Does this imply that ""A body has been found by U. S. military police."", yes or no?</s></s>yes","A senior coalition official in Iraq said the body, which was found by U.S. military police west of Baghdad, appeared to have been thrown from a vehicle.
Question: Does this imply that ""A body has been found by U. S. military police."", yes or no?</s></s>no",0,"['yes', 'no']"
"Farabundo Marti National Liberation Front's [FMLN] urban commandos have denied reports that they participated in an attack on vice president-elect Francisco Merino's home.
Question: Does this imply that ""Farabundo Marti National Liberation Front have attacked Merino's home."", yes or no?","Farabundo Marti National Liberation Front's [FMLN] urban commandos have denied reports that they participated in an attack on vice president-elect Francisco Merino's home.
Question: Does this imply that ""Farabundo Marti National Liberation Front have attacked Merino's home."", yes or no?</s></s>yes","Farabundo Marti National Liberation Front's [FMLN] urban commandos have denied reports that they participated in an attack on vice president-elect Francisco Merino's home.
Question: Does this imply that ""Farabundo Marti National Liberation Front have attacked Merino's home."", yes or no?</s></s>no",1,"['yes', 'no']"
"Fiat's Gianni Agnelli, owner of Juventus, was quoted by Italian newspapers as saying that when Baggio came off the field after the Mexico game, ""He looked like a wet rabbit.""
Question: Does this imply that ""Giovanni Agnelli is the president of Fiat."", yes or no?","Fiat's Gianni Agnelli, owner of Juventus, was quoted by Italian newspapers as saying that when Baggio came off the field after the Mexico game, ""He looked like a wet rabbit.""
Question: Does this imply that ""Giovanni Agnelli is the president of Fiat."", yes or no?</s></s>yes","Fiat's Gianni Agnelli, owner of Juventus, was quoted by Italian newspapers as saying that when Baggio came off the field after the Mexico game, ""He looked like a wet rabbit.""
Question: Does this imply that ""Giovanni Agnelli is the president of Fiat."", yes or no?</s></s>no",1,"['yes', 'no']"
"Canadian MP Belinda Stronach, 40, has reportedly cheated with Canadian hockey star Tie Domi. Domi and his wife were in court today getting divorced and both have now reached a temporary settlement in their divorce proceedings, less than an hour before the case was to be heard before Toronto's Superior Court. Stronach is refusing to comment on the divorce or say if she ""wrecked"" Domi's marriage. ""If it wasn't for my husband's affair with Belinda, we wouldn't be getting a divorce,"" Leanne told the Toronto Star in an interview last night. Domi's wife claimed that the former Toronto Maple Leaf player told her if she did not hire a lawyer he would give her $1 million in cash and a $1.5-million house if she kept quiet about his affair with Stronach. If she contacted a lawyer, however, she ""would get nothing.""
Question: Does this imply that ""Leanne was married to Tie Domi."", yes or no?","Canadian MP Belinda Stronach, 40, has reportedly cheated with Canadian hockey star Tie Domi. Domi and his wife were in court today getting divorced and both have now reached a temporary settlement in their divorce proceedings, less than an hour before the case was to be heard before Toronto's Superior Court. Stronach is refusing to comment on the divorce or say if she ""wrecked"" Domi's marriage. ""If it wasn't for my husband's affair with Belinda, we wouldn't be getting a divorce,"" Leanne told the Toronto Star in an interview last night. Domi's wife claimed that the former Toronto Maple Leaf player told her if she did not hire a lawyer he would give her $1 million in cash and a $1.5-million house if she kept quiet about his affair with Stronach. If she contacted a lawyer, however, she ""would get nothing.""
Question: Does this imply that ""Leanne was married to Tie Domi."", yes or no?</s></s>yes","Canadian MP Belinda Stronach, 40, has reportedly cheated with Canadian hockey star Tie Domi. Domi and his wife were in court today getting divorced and both have now reached a temporary settlement in their divorce proceedings, less than an hour before the case was to be heard before Toronto's Superior Court. Stronach is refusing to comment on the divorce or say if she ""wrecked"" Domi's marriage. ""If it wasn't for my husband's affair with Belinda, we wouldn't be getting a divorce,"" Leanne told the Toronto Star in an interview last night. Domi's wife claimed that the former Toronto Maple Leaf player told her if she did not hire a lawyer he would give her $1 million in cash and a $1.5-million house if she kept quiet about his affair with Stronach. If she contacted a lawyer, however, she ""would get nothing.""
Question: Does this imply that ""Leanne was married to Tie Domi."", yes or no?</s></s>no",0,"['yes', 'no']"
"Frye says, that he (a homeopathy expert) and Iris Bell recently studied homeopathic treatment of fibromyalgia.  A new analysis - comparing published studies of homeopathic drugs to matched, randomly selected studies of medical drugs - suggests that these apparent homeopathic drug effects are merely placebo effects.
Question: Does this imply that ""What really irks Frye and other doctors of homeopathy, however, is that homeopathic remedies are not supposed to be used like medical drugs."", yes or no?","Frye says, that he (a homeopathy expert) and Iris Bell recently studied homeopathic treatment of fibromyalgia.  A new analysis - comparing published studies of homeopathic drugs to matched, randomly selected studies of medical drugs - suggests that these apparent homeopathic drug effects are merely placebo effects.
Question: Does this imply that ""What really irks Frye and other doctors of homeopathy, however, is that homeopathic remedies are not supposed to be used like medical drugs."", yes or no?</s></s>yes","Frye says, that he (a homeopathy expert) and Iris Bell recently studied homeopathic treatment of fibromyalgia.  A new analysis - comparing published studies of homeopathic drugs to matched, randomly selected studies of medical drugs - suggests that these apparent homeopathic drug effects are merely placebo effects.
Question: Does this imply that ""What really irks Frye and other doctors of homeopathy, however, is that homeopathic remedies are not supposed to be used like medical drugs."", yes or no?</s></s>no",1,"['yes', 'no']"
"Vegetables help to preserve your bones, and help fight the bone-thinning disease osteoporosis.
Question: Does this imply that ""Fruits and vegetables prevent osteoporosis."", yes or no?","Vegetables help to preserve your bones, and help fight the bone-thinning disease osteoporosis.
Question: Does this imply that ""Fruits and vegetables prevent osteoporosis."", yes or no?</s></s>yes","Vegetables help to preserve your bones, and help fight the bone-thinning disease osteoporosis.
Question: Does this imply that ""Fruits and vegetables prevent osteoporosis."", yes or no?</s></s>no",1,"['yes', 'no']"
"Turkey is unlikely to become involved in, or allow U.S. forces to use Turkish territory in a Middle East war that does not threaten her territory directly.
Question: Does this imply that ""U.S. to use Turkish military bases."", yes or no?","Turkey is unlikely to become involved in, or allow U.S. forces to use Turkish territory in a Middle East war that does not threaten her territory directly.
Question: Does this imply that ""U.S. to use Turkish military bases."", yes or no?</s></s>yes","Turkey is unlikely to become involved in, or allow U.S. forces to use Turkish territory in a Middle East war that does not threaten her territory directly.
Question: Does this imply that ""U.S. to use Turkish military bases."", yes or no?</s></s>no",1,"['yes', 'no']"
"The plan was never drawn up on paper, but discussed verbally, particularly between Prime Minister Pibul and the British Minister in Bangkok.
Question: Does this imply that ""Pibul was the minister in Bangkok."", yes or no?","The plan was never drawn up on paper, but discussed verbally, particularly between Prime Minister Pibul and the British Minister in Bangkok.
Question: Does this imply that ""Pibul was the minister in Bangkok."", yes or no?</s></s>yes","The plan was never drawn up on paper, but discussed verbally, particularly between Prime Minister Pibul and the British Minister in Bangkok.
Question: Does this imply that ""Pibul was the minister in Bangkok."", yes or no?</s></s>no",1,"['yes', 'no']"
"Termini purchased and developed several buildings and areas including the Ellicott Lofts on Ellicott Street in Buffalo, which opened in 2003, The Oak School Lofts which used to be a Buffalo Alternative School, and 'IS' Lofts on Oak Street in Buffalo. Eva Hassett, Vice President of Savarino Construction, and Karl Frizlen an architect from The Frizlen Group and designer of the hotel commented on the development proposal. Hassett said, ""We've been thinking about it and trying to put it together for the last few months, and it was made public a couple of weeks ago.""
Question: Does this imply that ""Termini is the owner of Ellicott Lofts."", yes or no?","Termini purchased and developed several buildings and areas including the Ellicott Lofts on Ellicott Street in Buffalo, which opened in 2003, The Oak School Lofts which used to be a Buffalo Alternative School, and 'IS' Lofts on Oak Street in Buffalo. Eva Hassett, Vice President of Savarino Construction, and Karl Frizlen an architect from The Frizlen Group and designer of the hotel commented on the development proposal. Hassett said, ""We've been thinking about it and trying to put it together for the last few months, and it was made public a couple of weeks ago.""
Question: Does this imply that ""Termini is the owner of Ellicott Lofts."", yes or no?</s></s>yes","Termini purchased and developed several buildings and areas including the Ellicott Lofts on Ellicott Street in Buffalo, which opened in 2003, The Oak School Lofts which used to be a Buffalo Alternative School, and 'IS' Lofts on Oak Street in Buffalo. Eva Hassett, Vice President of Savarino Construction, and Karl Frizlen an architect from The Frizlen Group and designer of the hotel commented on the development proposal. Hassett said, ""We've been thinking about it and trying to put it together for the last few months, and it was made public a couple of weeks ago.""
Question: Does this imply that ""Termini is the owner of Ellicott Lofts."", yes or no?</s></s>no",0,"['yes', 'no']"
"Barack Obama made history on 4 November 2008 when he defeated Republican rival John McCain to become the first black president of the United States. He had already broken new ground in his White House campaign, as the first black candidate to become the presidential choice of either major US party. To many people, Mr Obama seemed to come from nowhere. Although he had served in the Illinois state senate for eight years, it was only in 2004 that he shot to national prominence, with a speech that stirred the Democratic National Convention.
Question: Does this imply that ""Barack Obama is the first black candidate to become the president of the United States."", yes or no?","Barack Obama made history on 4 November 2008 when he defeated Republican rival John McCain to become the first black president of the United States. He had already broken new ground in his White House campaign, as the first black candidate to become the presidential choice of either major US party. To many people, Mr Obama seemed to come from nowhere. Although he had served in the Illinois state senate for eight years, it was only in 2004 that he shot to national prominence, with a speech that stirred the Democratic National Convention.
Question: Does this imply that ""Barack Obama is the first black candidate to become the president of the United States."", yes or no?</s></s>yes","Barack Obama made history on 4 November 2008 when he defeated Republican rival John McCain to become the first black president of the United States. He had already broken new ground in his White House campaign, as the first black candidate to become the presidential choice of either major US party. To many people, Mr Obama seemed to come from nowhere. Although he had served in the Illinois state senate for eight years, it was only in 2004 that he shot to national prominence, with a speech that stirred the Democratic National Convention.
Question: Does this imply that ""Barack Obama is the first black candidate to become the president of the United States."", yes or no?</s></s>no",0,"['yes', 'no']"
"Drug development is an enormously complex and expensive process.
Question: Does this imply that ""The Research and Development phase of creating a new drug is complicated."", yes or no?","Drug development is an enormously complex and expensive process.
Question: Does this imply that ""The Research and Development phase of creating a new drug is complicated."", yes or no?</s></s>yes","Drug development is an enormously complex and expensive process.
Question: Does this imply that ""The Research and Development phase of creating a new drug is complicated."", yes or no?</s></s>no",0,"['yes', 'no']"
"Child labor is, generally speaking, work for children that harms them or exploits them in some way (physically, mentally, morally, or by blocking access to education).
Question: Does this imply that ""Child labor is widely used in Asia."", yes or no?","Child labor is, generally speaking, work for children that harms them or exploits them in some way (physically, mentally, morally, or by blocking access to education).
Question: Does this imply that ""Child labor is widely used in Asia."", yes or no?</s></s>yes","Child labor is, generally speaking, work for children that harms them or exploits them in some way (physically, mentally, morally, or by blocking access to education).
Question: Does this imply that ""Child labor is widely used in Asia."", yes or no?</s></s>no",1,"['yes', 'no']"
"To promote The Simpsons Movie that will be released July 26, 2007, over a dozen 7-Elevens in the United States have been transformed into Kwik-E-Marts, the grocery store from the popular TV series. Most of the other 7-Eleven stores will also sell products with brands reminding of The Simpsons, such as Buzz Cola, Krustyo's cereal, squishees, and Bart Simpson's favourite comic book Radioactive Man, but not Duff Beer, Homer's favourite drink.
Question: Does this imply that ""The Simpsons is a show broadcast in America."", yes or no?","To promote The Simpsons Movie that will be released July 26, 2007, over a dozen 7-Elevens in the United States have been transformed into Kwik-E-Marts, the grocery store from the popular TV series. Most of the other 7-Eleven stores will also sell products with brands reminding of The Simpsons, such as Buzz Cola, Krustyo's cereal, squishees, and Bart Simpson's favourite comic book Radioactive Man, but not Duff Beer, Homer's favourite drink.
Question: Does this imply that ""The Simpsons is a show broadcast in America."", yes or no?</s></s>yes","To promote The Simpsons Movie that will be released July 26, 2007, over a dozen 7-Elevens in the United States have been transformed into Kwik-E-Marts, the grocery store from the popular TV series. Most of the other 7-Eleven stores will also sell products with brands reminding of The Simpsons, such as Buzz Cola, Krustyo's cereal, squishees, and Bart Simpson's favourite comic book Radioactive Man, but not Duff Beer, Homer's favourite drink.
Question: Does this imply that ""The Simpsons is a show broadcast in America."", yes or no?</s></s>no",0,"['yes', 'no']"
"Research workers of the German archaeological institute have discovered a mummy in permafrost at excavation work in Mongolia of approximately 2,500 years old.
Question: Does this imply that ""Altai ice maiden triggers major dispute."", yes or no?","Research workers of the German archaeological institute have discovered a mummy in permafrost at excavation work in Mongolia of approximately 2,500 years old.
Question: Does this imply that ""Altai ice maiden triggers major dispute."", yes or no?</s></s>yes","Research workers of the German archaeological institute have discovered a mummy in permafrost at excavation work in Mongolia of approximately 2,500 years old.
Question: Does this imply that ""Altai ice maiden triggers major dispute."", yes or no?</s></s>no",1,"['yes', 'no']"
"The U.S. space shuttle Atlantis, its lights flashing like a beacon, smoothly docked with Russia's space station Mir Wednesday on its mission to pick up U.S. astronaut Shannon Lucid, who has spent a record-breaking six months in orbit.
Question: Does this imply that ""US shuttle Atlantis docks with the Mir space station."", yes or no?","The U.S. space shuttle Atlantis, its lights flashing like a beacon, smoothly docked with Russia's space station Mir Wednesday on its mission to pick up U.S. astronaut Shannon Lucid, who has spent a record-breaking six months in orbit.
Question: Does this imply that ""US shuttle Atlantis docks with the Mir space station."", yes or no?</s></s>yes","The U.S. space shuttle Atlantis, its lights flashing like a beacon, smoothly docked with Russia's space station Mir Wednesday on its mission to pick up U.S. astronaut Shannon Lucid, who has spent a record-breaking six months in orbit.
Question: Does this imply that ""US shuttle Atlantis docks with the Mir space station."", yes or no?</s></s>no",0,"['yes', 'no']"
"Skunk is a specific type of cannabis and is so-called because it has a very strong smell, but these days it has become the generic term for stronger forms of the drug. It is regarded as stronger because it contains much higher levels of the active ingredient in cannabis, tetrahydrocannabinol (THC). It also contains much lower levels of cannabidiol (CBD), which is an anti-psychotic substance that can moderate the effect of THC on the mental health of users.
Question: Does this imply that ""The ""skunk"" cannabis is used to treat mental health problems."", yes or no?","Skunk is a specific type of cannabis and is so-called because it has a very strong smell, but these days it has become the generic term for stronger forms of the drug. It is regarded as stronger because it contains much higher levels of the active ingredient in cannabis, tetrahydrocannabinol (THC). It also contains much lower levels of cannabidiol (CBD), which is an anti-psychotic substance that can moderate the effect of THC on the mental health of users.
Question: Does this imply that ""The ""skunk"" cannabis is used to treat mental health problems."", yes or no?</s></s>yes","Skunk is a specific type of cannabis and is so-called because it has a very strong smell, but these days it has become the generic term for stronger forms of the drug. It is regarded as stronger because it contains much higher levels of the active ingredient in cannabis, tetrahydrocannabinol (THC). It also contains much lower levels of cannabidiol (CBD), which is an anti-psychotic substance that can moderate the effect of THC on the mental health of users.
Question: Does this imply that ""The ""skunk"" cannabis is used to treat mental health problems."", yes or no?</s></s>no",1,"['yes', 'no']"
"It also raised questions about the quality of financial regulation in Singapore, where derivatives losses run up by former trader Nick Leeson led to the 1995 collapse of Barings Plc.
Question: Does this imply that ""Nick Leeson was arrested for collapse of Barings Bank PLC."", yes or no?","It also raised questions about the quality of financial regulation in Singapore, where derivatives losses run up by former trader Nick Leeson led to the 1995 collapse of Barings Plc.
Question: Does this imply that ""Nick Leeson was arrested for collapse of Barings Bank PLC."", yes or no?</s></s>yes","It also raised questions about the quality of financial regulation in Singapore, where derivatives losses run up by former trader Nick Leeson led to the 1995 collapse of Barings Plc.
Question: Does this imply that ""Nick Leeson was arrested for collapse of Barings Bank PLC."", yes or no?</s></s>no",1,"['yes', 'no']"
"Workers at the Lufthansa Technik Automotive plant in Co Dublin are due to vote today on changes to work practices being sought by the company's management. The aircraft engine maintenace firm has warned that rejection of the proposals would threaten a planned €17230m investment in the Rathcoole plant and put jobs at risk. LTA says it is not seeking any lay-offs or pay cuts and the planned investment would guarantee the future of the plant for the next 15 years. The work-practice changes are being sought following the collapse of Labour Relations Commission talks on the matter.
Question: Does this imply that ""Lufthansa Technik Automotive fires 30 workers."", yes or no?","Workers at the Lufthansa Technik Automotive plant in Co Dublin are due to vote today on changes to work practices being sought by the company's management. The aircraft engine maintenace firm has warned that rejection of the proposals would threaten a planned €17230m investment in the Rathcoole plant and put jobs at risk. LTA says it is not seeking any lay-offs or pay cuts and the planned investment would guarantee the future of the plant for the next 15 years. The work-practice changes are being sought following the collapse of Labour Relations Commission talks on the matter.
Question: Does this imply that ""Lufthansa Technik Automotive fires 30 workers."", yes or no?</s></s>yes","Workers at the Lufthansa Technik Automotive plant in Co Dublin are due to vote today on changes to work practices being sought by the company's management. The aircraft engine maintenace firm has warned that rejection of the proposals would threaten a planned €17230m investment in the Rathcoole plant and put jobs at risk. LTA says it is not seeking any lay-offs or pay cuts and the planned investment would guarantee the future of the plant for the next 15 years. The work-practice changes are being sought following the collapse of Labour Relations Commission talks on the matter.
Question: Does this imply that ""Lufthansa Technik Automotive fires 30 workers."", yes or no?</s></s>no",1,"['yes', 'no']"
"Saddam Hussein accepted an 11th-hour offer to flee into exile weeks ahead of the U.S.-led 2003 invasion, but Arab League officials scuttled the proposal, officials in this Gulf state claimed.
Question: Does this imply that ""Saddam Hussein flees to the U.S."", yes or no?","Saddam Hussein accepted an 11th-hour offer to flee into exile weeks ahead of the U.S.-led 2003 invasion, but Arab League officials scuttled the proposal, officials in this Gulf state claimed.
Question: Does this imply that ""Saddam Hussein flees to the U.S."", yes or no?</s></s>yes","Saddam Hussein accepted an 11th-hour offer to flee into exile weeks ahead of the U.S.-led 2003 invasion, but Arab League officials scuttled the proposal, officials in this Gulf state claimed.
Question: Does this imply that ""Saddam Hussein flees to the U.S."", yes or no?</s></s>no",1,"['yes', 'no']"
"CVS will stop selling its own brand of 500-milligram acetaminophen caplets and pull bottles from store shelves nation wide, spokesman Mike DeAngelis said.
Question: Does this imply that ""CVS will not sell its own brand of 500-milligram acetaminophen caplets any longer."", yes or no?","CVS will stop selling its own brand of 500-milligram acetaminophen caplets and pull bottles from store shelves nation wide, spokesman Mike DeAngelis said.
Question: Does this imply that ""CVS will not sell its own brand of 500-milligram acetaminophen caplets any longer."", yes or no?</s></s>yes","CVS will stop selling its own brand of 500-milligram acetaminophen caplets and pull bottles from store shelves nation wide, spokesman Mike DeAngelis said.
Question: Does this imply that ""CVS will not sell its own brand of 500-milligram acetaminophen caplets any longer."", yes or no?</s></s>no",0,"['yes', 'no']"
