null,0,1,label,selection
"Consider the passage:
He became pastor of the first Huguenot church in North America in that city.
and the question:
Where in South Carolina did Huguenot nobility settle?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no","Consider the passage:
He became pastor of the first Huguenot church in North America in that city.
and the question:
Where in South Carolina did Huguenot nobility settle?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no</s></s>yes","Consider the passage:
He became pastor of the first Huguenot church in North America in that city.
and the question:
Where in South Carolina did Huguenot nobility settle?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no</s></s>no",1,"['yes', 'no']"
"Consider the passage:
In 1564 a group of Norman Huguenots under the leadership of Jean Ribault established the small colony of Fort Caroline on the banks of the St. Johns River in what is today Jacksonville, Florida.
and the question:
Who was the leader who established the colony at Florida?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no","Consider the passage:
In 1564 a group of Norman Huguenots under the leadership of Jean Ribault established the small colony of Fort Caroline on the banks of the St. Johns River in what is today Jacksonville, Florida.
and the question:
Who was the leader who established the colony at Florida?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no</s></s>yes","Consider the passage:
In 1564 a group of Norman Huguenots under the leadership of Jean Ribault established the small colony of Fort Caroline on the banks of the St. Johns River in what is today Jacksonville, Florida.
and the question:
Who was the leader who established the colony at Florida?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no</s></s>no",0,"['yes', 'no']"
"Consider the passage:
The second was the late 1970s, when Tom Baker occasionally drew audiences of over 12 million.
and the question:
When was the ""Dalekmania"" period?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no","Consider the passage:
The second was the late 1970s, when Tom Baker occasionally drew audiences of over 12 million.
and the question:
When was the ""Dalekmania"" period?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no</s></s>yes","Consider the passage:
The second was the late 1970s, when Tom Baker occasionally drew audiences of over 12 million.
and the question:
When was the ""Dalekmania"" period?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no</s></s>no",1,"['yes', 'no']"
"Consider the passage:
When a part of a plant becomes infected, the plant produces a localized hypersensitive response, whereby cells at the site of infection undergo rapid apoptosis to prevent the spread of the disease to other parts of the plant.
and the question:
Cells of the site of an infection in a plant undergo what process to prevent spread of the disease?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no","Consider the passage:
When a part of a plant becomes infected, the plant produces a localized hypersensitive response, whereby cells at the site of infection undergo rapid apoptosis to prevent the spread of the disease to other parts of the plant.
and the question:
Cells of the site of an infection in a plant undergo what process to prevent spread of the disease?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no</s></s>yes","Consider the passage:
When a part of a plant becomes infected, the plant produces a localized hypersensitive response, whereby cells at the site of infection undergo rapid apoptosis to prevent the spread of the disease to other parts of the plant.
and the question:
Cells of the site of an infection in a plant undergo what process to prevent spread of the disease?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no</s></s>no",0,"['yes', 'no']"
"Consider the passage:
Because article 30 clearly, unconditionally and immediately stated that no quantitative restrictions could be placed on trade, without a good justification, Van Gend en
and the question:
What type of company is Van Gend en Loos?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no","Consider the passage:
Because article 30 clearly, unconditionally and immediately stated that no quantitative restrictions could be placed on trade, without a good justification, Van Gend en
and the question:
What type of company is Van Gend en Loos?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no</s></s>yes","Consider the passage:
Because article 30 clearly, unconditionally and immediately stated that no quantitative restrictions could be placed on trade, without a good justification, Van Gend en
and the question:
What type of company is Van Gend en Loos?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no</s></s>no",1,"['yes', 'no']"
"Consider the passage:
In Europe, the North American theater of the Seven Years' War usually is not given a separate name.
and the question:
What time framd does the Seven Years War cover?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no","Consider the passage:
In Europe, the North American theater of the Seven Years' War usually is not given a separate name.
and the question:
What time framd does the Seven Years War cover?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no</s></s>yes","Consider the passage:
In Europe, the North American theater of the Seven Years' War usually is not given a separate name.
and the question:
What time framd does the Seven Years War cover?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no</s></s>no",1,"['yes', 'no']"
"Consider the passage:
Excellent job opportunities are expected as retirements, especially among secondary school teachers, outweigh slowing enrollment growth; opportunities will vary by geographic area and subject taught.[citation needed]
and the question:
What type of opportunities would be expected from these counties?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no","Consider the passage:
Excellent job opportunities are expected as retirements, especially among secondary school teachers, outweigh slowing enrollment growth; opportunities will vary by geographic area and subject taught.[citation needed]
and the question:
What type of opportunities would be expected from these counties?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no</s></s>yes","Consider the passage:
Excellent job opportunities are expected as retirements, especially among secondary school teachers, outweigh slowing enrollment growth; opportunities will vary by geographic area and subject taught.[citation needed]
and the question:
What type of opportunities would be expected from these counties?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no</s></s>no",0,"['yes', 'no']"
"Consider the passage:
In 1781 James Watt patented a steam engine that produced continuous rotary motion.
and the question:
What sort of motion did Watt's steam engine continuously produce?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no","Consider the passage:
In 1781 James Watt patented a steam engine that produced continuous rotary motion.
and the question:
What sort of motion did Watt's steam engine continuously produce?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no</s></s>yes","Consider the passage:
In 1781 James Watt patented a steam engine that produced continuous rotary motion.
and the question:
What sort of motion did Watt's steam engine continuously produce?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no</s></s>no",0,"['yes', 'no']"
"Consider the passage:
Daniel Burke departed from Capital Cities/ABC in February 1994, with Thomas Murphy taking over as president before ceding control to Robert Iger.
and the question:
How many seasons did NYPD Blue last?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no","Consider the passage:
Daniel Burke departed from Capital Cities/ABC in February 1994, with Thomas Murphy taking over as president before ceding control to Robert Iger.
and the question:
How many seasons did NYPD Blue last?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no</s></s>yes","Consider the passage:
Daniel Burke departed from Capital Cities/ABC in February 1994, with Thomas Murphy taking over as president before ceding control to Robert Iger.
and the question:
How many seasons did NYPD Blue last?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no</s></s>no",1,"['yes', 'no']"
"Consider the passage:
The length of the Rhine is conventionally measured in ""Rhine-kilometers"" (Rheinkilometer), a scale introduced in 1939 which runs from the Old Rhine Bridge at Constance (0 km) to Hoek van Holland (1036.20 km).
and the question:
What is the conventional method to measure the Rhine?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no","Consider the passage:
The length of the Rhine is conventionally measured in ""Rhine-kilometers"" (Rheinkilometer), a scale introduced in 1939 which runs from the Old Rhine Bridge at Constance (0 km) to Hoek van Holland (1036.20 km).
and the question:
What is the conventional method to measure the Rhine?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no</s></s>yes","Consider the passage:
The length of the Rhine is conventionally measured in ""Rhine-kilometers"" (Rheinkilometer), a scale introduced in 1939 which runs from the Old Rhine Bridge at Constance (0 km) to Hoek van Holland (1036.20 km).
and the question:
What is the conventional method to measure the Rhine?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no</s></s>no",0,"['yes', 'no']"
"Consider the passage:
U.S. Defense Secretary Robert Gates called for establishing something similar to the defunct U.S. Information Agency, which was charged with undermining the communist ideology during the Cold War.
and the question:
What department in the U.S. spearheaded the efforts against Islamism?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no","Consider the passage:
U.S. Defense Secretary Robert Gates called for establishing something similar to the defunct U.S. Information Agency, which was charged with undermining the communist ideology during the Cold War.
and the question:
What department in the U.S. spearheaded the efforts against Islamism?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no</s></s>yes","Consider the passage:
U.S. Defense Secretary Robert Gates called for establishing something similar to the defunct U.S. Information Agency, which was charged with undermining the communist ideology during the Cold War.
and the question:
What department in the U.S. spearheaded the efforts against Islamism?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no</s></s>no",1,"['yes', 'no']"
"Consider the passage:
Sizeable minorities of other faiths do exist (Muslim 11.2%, indigenous beliefs 1.7%), and nonreligious 2.4%.
and the question:
How many Kenyans are non-religious?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no","Consider the passage:
Sizeable minorities of other faiths do exist (Muslim 11.2%, indigenous beliefs 1.7%), and nonreligious 2.4%.
and the question:
How many Kenyans are non-religious?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no</s></s>yes","Consider the passage:
Sizeable minorities of other faiths do exist (Muslim 11.2%, indigenous beliefs 1.7%), and nonreligious 2.4%.
and the question:
How many Kenyans are non-religious?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no</s></s>no",0,"['yes', 'no']"
"Consider the passage:
Longer term plans include the procurement of an entirely new fleet of trains and further extensions to the system.
and the question:
What will be obtained as part of longer term plans for improvements to Newcastle's train system?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no","Consider the passage:
Longer term plans include the procurement of an entirely new fleet of trains and further extensions to the system.
and the question:
What will be obtained as part of longer term plans for improvements to Newcastle's train system?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no</s></s>yes","Consider the passage:
Longer term plans include the procurement of an entirely new fleet of trains and further extensions to the system.
and the question:
What will be obtained as part of longer term plans for improvements to Newcastle's train system?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no</s></s>no",0,"['yes', 'no']"
"Consider the passage:
The third invasion was stopped with the improbable French victory in the Battle of Carillon, in which 3,600 Frenchmen famously and decisively defeated Abercrombie's force of 18,000 regulars, militia and Native American allies outside the fort the French called Carillon and the British called Ticonderoga.
and the question:
What success did Abercrombie gain out of the defeat at Carillon?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no","Consider the passage:
The third invasion was stopped with the improbable French victory in the Battle of Carillon, in which 3,600 Frenchmen famously and decisively defeated Abercrombie's force of 18,000 regulars, militia and Native American allies outside the fort the French called Carillon and the British called Ticonderoga.
and the question:
What success did Abercrombie gain out of the defeat at Carillon?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no</s></s>yes","Consider the passage:
The third invasion was stopped with the improbable French victory in the Battle of Carillon, in which 3,600 Frenchmen famously and decisively defeated Abercrombie's force of 18,000 regulars, militia and Native American allies outside the fort the French called Carillon and the British called Ticonderoga.
and the question:
What success did Abercrombie gain out of the defeat at Carillon?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no</s></s>no",1,"['yes', 'no']"
"Consider the passage:
The Mongol Empire did not emphasize the importance of ethnicity and race in the administrative realm, instead adopting an approach grounded in meritocracy.
and the question:
Who was exempt from the meritocratic principles of the Mongol Empire?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no","Consider the passage:
The Mongol Empire did not emphasize the importance of ethnicity and race in the administrative realm, instead adopting an approach grounded in meritocracy.
and the question:
Who was exempt from the meritocratic principles of the Mongol Empire?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no</s></s>yes","Consider the passage:
The Mongol Empire did not emphasize the importance of ethnicity and race in the administrative realm, instead adopting an approach grounded in meritocracy.
and the question:
Who was exempt from the meritocratic principles of the Mongol Empire?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no</s></s>no",1,"['yes', 'no']"
"Consider the passage:
During the mid-Eocene, it is believed that the drainage basin of the Amazon was split along the middle of the continent by the Purus Arch.
and the question:
What basin was formed when the Andes Mountains rose?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no","Consider the passage:
During the mid-Eocene, it is believed that the drainage basin of the Amazon was split along the middle of the continent by the Purus Arch.
and the question:
What basin was formed when the Andes Mountains rose?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no</s></s>yes","Consider the passage:
During the mid-Eocene, it is believed that the drainage basin of the Amazon was split along the middle of the continent by the Purus Arch.
and the question:
What basin was formed when the Andes Mountains rose?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no</s></s>no",1,"['yes', 'no']"
"Consider the passage:
Ironmaster, metallurgist, and member of parliament Isaac Lowthian Bell was born in the city in 1816.
and the question:
What country was Abhisit Vejjajiva prime minister of, despite having been born in Newcastle?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no","Consider the passage:
Ironmaster, metallurgist, and member of parliament Isaac Lowthian Bell was born in the city in 1816.
and the question:
What country was Abhisit Vejjajiva prime minister of, despite having been born in Newcastle?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no</s></s>yes","Consider the passage:
Ironmaster, metallurgist, and member of parliament Isaac Lowthian Bell was born in the city in 1816.
and the question:
What country was Abhisit Vejjajiva prime minister of, despite having been born in Newcastle?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no</s></s>no",1,"['yes', 'no']"
"Consider the passage:
Teachers in state schools must have at least a bachelor's degree, complete an approved teacher education program, and be licensed.
and the question:
What type of degree must a teacher have, at a minimum?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no","Consider the passage:
Teachers in state schools must have at least a bachelor's degree, complete an approved teacher education program, and be licensed.
and the question:
What type of degree must a teacher have, at a minimum?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no</s></s>yes","Consider the passage:
Teachers in state schools must have at least a bachelor's degree, complete an approved teacher education program, and be licensed.
and the question:
What type of degree must a teacher have, at a minimum?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no</s></s>no",0,"['yes', 'no']"
"Consider the passage:
Although the reciprocating steam engine is no longer in widespread commercial use, various companies are exploring or exploiting the potential of the engine as an alternative to internal combustion engines.
and the question:
Where is Energiprojekt AB based?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no","Consider the passage:
Although the reciprocating steam engine is no longer in widespread commercial use, various companies are exploring or exploiting the potential of the engine as an alternative to internal combustion engines.
and the question:
Where is Energiprojekt AB based?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no</s></s>yes","Consider the passage:
Although the reciprocating steam engine is no longer in widespread commercial use, various companies are exploring or exploiting the potential of the engine as an alternative to internal combustion engines.
and the question:
Where is Energiprojekt AB based?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no</s></s>no",1,"['yes', 'no']"
"Consider the passage:
Bishops thus elected serve Episcopal Areas, which consist of one or more Annual Conferences.
and the question:
What consist of one ore more Annual Conferences?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no","Consider the passage:
Bishops thus elected serve Episcopal Areas, which consist of one or more Annual Conferences.
and the question:
What consist of one ore more Annual Conferences?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no</s></s>yes","Consider the passage:
Bishops thus elected serve Episcopal Areas, which consist of one or more Annual Conferences.
and the question:
What consist of one ore more Annual Conferences?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no</s></s>no",0,"['yes', 'no']"
"Consider the passage:
Coincidentally, both teams were coached by John Fox in their last Super Bowl appearance prior to Super Bowl 50.
and the question:
Prior to Super Bowl 50, when were the Carolina Panthers last there?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no","Consider the passage:
Coincidentally, both teams were coached by John Fox in their last Super Bowl appearance prior to Super Bowl 50.
and the question:
Prior to Super Bowl 50, when were the Carolina Panthers last there?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no</s></s>yes","Consider the passage:
Coincidentally, both teams were coached by John Fox in their last Super Bowl appearance prior to Super Bowl 50.
and the question:
Prior to Super Bowl 50, when were the Carolina Panthers last there?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no</s></s>no",1,"['yes', 'no']"
"Consider the passage:
In particular, Medication Therapy Management (MTM) includes the clinical services that pharmacists can provide for their patients.
and the question:
What are outcomes expected with Medication Therapy Management?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no","Consider the passage:
In particular, Medication Therapy Management (MTM) includes the clinical services that pharmacists can provide for their patients.
and the question:
What are outcomes expected with Medication Therapy Management?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no</s></s>yes","Consider the passage:
In particular, Medication Therapy Management (MTM) includes the clinical services that pharmacists can provide for their patients.
and the question:
What are outcomes expected with Medication Therapy Management?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no</s></s>no",1,"['yes', 'no']"
"Consider the passage:
Under the reign of Genghis' third son, Ögedei Khan, the Mongols destroyed the weakened Jin dynasty in 1234, conquering most of northern China.
and the question:
Which tribes did Genghis Khan unite?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no","Consider the passage:
Under the reign of Genghis' third son, Ögedei Khan, the Mongols destroyed the weakened Jin dynasty in 1234, conquering most of northern China.
and the question:
Which tribes did Genghis Khan unite?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no</s></s>yes","Consider the passage:
Under the reign of Genghis' third son, Ögedei Khan, the Mongols destroyed the weakened Jin dynasty in 1234, conquering most of northern China.
and the question:
Which tribes did Genghis Khan unite?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no</s></s>no",1,"['yes', 'no']"
"Consider the passage:
Sophomore, junior, and senior undergraduates live in twelve residential Houses, nine of which are south of Harvard Yard along or near the Charles River.
and the question:
Along what geographic feature are nine residential houses located?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no","Consider the passage:
Sophomore, junior, and senior undergraduates live in twelve residential Houses, nine of which are south of Harvard Yard along or near the Charles River.
and the question:
Along what geographic feature are nine residential houses located?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no</s></s>yes","Consider the passage:
Sophomore, junior, and senior undergraduates live in twelve residential Houses, nine of which are south of Harvard Yard along or near the Charles River.
and the question:
Along what geographic feature are nine residential houses located?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no</s></s>no",0,"['yes', 'no']"
"Consider the passage:
The San Francisco Bay Area last hosted in 1985 (Super Bowl XIX), held at Stanford Stadium in Stanford, California, won by the home team 49ers.
and the question:
How many times has the South Florida/Miami area hosted the Super Bowl?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no","Consider the passage:
The San Francisco Bay Area last hosted in 1985 (Super Bowl XIX), held at Stanford Stadium in Stanford, California, won by the home team 49ers.
and the question:
How many times has the South Florida/Miami area hosted the Super Bowl?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no</s></s>yes","Consider the passage:
The San Francisco Bay Area last hosted in 1985 (Super Bowl XIX), held at Stanford Stadium in Stanford, California, won by the home team 49ers.
and the question:
How many times has the South Florida/Miami area hosted the Super Bowl?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no</s></s>no",1,"['yes', 'no']"
"Consider the passage:
Newborn infants have no prior exposure to microbes and are particularly vulnerable to infection.
and the question:
Newborns are vulnerable to infection because they have no previous exposure to what?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no","Consider the passage:
Newborn infants have no prior exposure to microbes and are particularly vulnerable to infection.
and the question:
Newborns are vulnerable to infection because they have no previous exposure to what?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no</s></s>yes","Consider the passage:
Newborn infants have no prior exposure to microbes and are particularly vulnerable to infection.
and the question:
Newborns are vulnerable to infection because they have no previous exposure to what?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no</s></s>no",0,"['yes', 'no']"
"Consider the passage:
One in five of all the bird species in the world live in the rainforests of the Amazon, and one in five of the fish species live in Amazonian rivers and streams.
and the question:
How many species of bird and mammals are there in the Amazon region?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no","Consider the passage:
One in five of all the bird species in the world live in the rainforests of the Amazon, and one in five of the fish species live in Amazonian rivers and streams.
and the question:
How many species of bird and mammals are there in the Amazon region?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no</s></s>yes","Consider the passage:
One in five of all the bird species in the world live in the rainforests of the Amazon, and one in five of the fish species live in Amazonian rivers and streams.
and the question:
How many species of bird and mammals are there in the Amazon region?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no</s></s>no",1,"['yes', 'no']"
"Consider the passage:
This ""gentlemen's agreement"" between Sadat and Islamists broke down in 1975 but not before Islamists came to completely dominate university student unions.
and the question:
What was Sadat seeking by releasing Islamists from prison?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no","Consider the passage:
This ""gentlemen's agreement"" between Sadat and Islamists broke down in 1975 but not before Islamists came to completely dominate university student unions.
and the question:
What was Sadat seeking by releasing Islamists from prison?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no</s></s>yes","Consider the passage:
This ""gentlemen's agreement"" between Sadat and Islamists broke down in 1975 but not before Islamists came to completely dominate university student unions.
and the question:
What was Sadat seeking by releasing Islamists from prison?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no</s></s>no",1,"['yes', 'no']"
"Consider the passage:
Jamukha refused the offer of friendship and reunion, saying that there can only be one sun in the sky, and he asked for a noble death.
and the question:
What form of death did Jamukha hope Temüjin would allow him?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no","Consider the passage:
Jamukha refused the offer of friendship and reunion, saying that there can only be one sun in the sky, and he asked for a noble death.
and the question:
What form of death did Jamukha hope Temüjin would allow him?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no</s></s>yes","Consider the passage:
Jamukha refused the offer of friendship and reunion, saying that there can only be one sun in the sky, and he asked for a noble death.
and the question:
What form of death did Jamukha hope Temüjin would allow him?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no</s></s>no",1,"['yes', 'no']"
"Consider the passage:
Mitochondria are thought to have come from a similar event, where an aerobic prokaryote was engulfed.
and the question:
What nationality was Konstantin Mereschkowski?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no","Consider the passage:
Mitochondria are thought to have come from a similar event, where an aerobic prokaryote was engulfed.
and the question:
What nationality was Konstantin Mereschkowski?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no</s></s>yes","Consider the passage:
Mitochondria are thought to have come from a similar event, where an aerobic prokaryote was engulfed.
and the question:
What nationality was Konstantin Mereschkowski?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no</s></s>no",1,"['yes', 'no']"
"Consider the passage:
The early Cambrian sessile frond-like fossil Stromatoveris, from China's Chengjiang lagerstätte and dated to about 515 million years ago, is very similar to Vendobionta of the preceding Ediacaran period.
and the question:
How old were the fossils found in China?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no","Consider the passage:
The early Cambrian sessile frond-like fossil Stromatoveris, from China's Chengjiang lagerstätte and dated to about 515 million years ago, is very similar to Vendobionta of the preceding Ediacaran period.
and the question:
How old were the fossils found in China?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no</s></s>yes","Consider the passage:
The early Cambrian sessile frond-like fossil Stromatoveris, from China's Chengjiang lagerstätte and dated to about 515 million years ago, is very similar to Vendobionta of the preceding Ediacaran period.
and the question:
How old were the fossils found in China?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no</s></s>no",0,"['yes', 'no']"
"Consider the passage:
Misconduct by teachers, especially sexual misconduct, has been getting increased scrutiny from the media and the courts.
and the question:
How many students have received unwanted sexual attention from a teacher or other education figure?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no","Consider the passage:
Misconduct by teachers, especially sexual misconduct, has been getting increased scrutiny from the media and the courts.
and the question:
How many students have received unwanted sexual attention from a teacher or other education figure?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no</s></s>yes","Consider the passage:
Misconduct by teachers, especially sexual misconduct, has been getting increased scrutiny from the media and the courts.
and the question:
How many students have received unwanted sexual attention from a teacher or other education figure?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no</s></s>no",1,"['yes', 'no']"
"Consider the passage:
Enthusiastic teachers are particularly good at creating beneficial relations with their students.
and the question:
What type of relationships do enthusiastic teachers cause?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no","Consider the passage:
Enthusiastic teachers are particularly good at creating beneficial relations with their students.
and the question:
What type of relationships do enthusiastic teachers cause?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no</s></s>yes","Consider the passage:
Enthusiastic teachers are particularly good at creating beneficial relations with their students.
and the question:
What type of relationships do enthusiastic teachers cause?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no</s></s>no",0,"['yes', 'no']"
"Consider the passage:
The Maroons compete in the NCAA's Division III as members of the University Athletic Association (UAA).
and the question:
The Maroons compete in what league division?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no","Consider the passage:
The Maroons compete in the NCAA's Division III as members of the University Athletic Association (UAA).
and the question:
The Maroons compete in what league division?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no</s></s>yes","Consider the passage:
The Maroons compete in the NCAA's Division III as members of the University Athletic Association (UAA).
and the question:
The Maroons compete in what league division?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no</s></s>no",0,"['yes', 'no']"
"Consider the passage:
In June 1884, he relocated to New York City:57–60 where he was hired by Thomas Edison to work at his Edison Machine Works on Manhattan's lower east side.
and the question:
In June 1884, where did Tesla relocate?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no","Consider the passage:
In June 1884, he relocated to New York City:57–60 where he was hired by Thomas Edison to work at his Edison Machine Works on Manhattan's lower east side.
and the question:
In June 1884, where did Tesla relocate?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no</s></s>yes","Consider the passage:
In June 1884, he relocated to New York City:57–60 where he was hired by Thomas Edison to work at his Edison Machine Works on Manhattan's lower east side.
and the question:
In June 1884, where did Tesla relocate?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no</s></s>no",0,"['yes', 'no']"
"Consider the passage:
The Panthers used the San Jose State practice facility and stayed at the San Jose Marriott.
and the question:
What hotel did the Panthers stay in during Super Bowl 50?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no","Consider the passage:
The Panthers used the San Jose State practice facility and stayed at the San Jose Marriott.
and the question:
What hotel did the Panthers stay in during Super Bowl 50?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no</s></s>yes","Consider the passage:
The Panthers used the San Jose State practice facility and stayed at the San Jose Marriott.
and the question:
What hotel did the Panthers stay in during Super Bowl 50?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no</s></s>no",0,"['yes', 'no']"
"Consider the passage:
One of the most important cities in this region is Duisburg with the largest river port in Europe (Duisport).
and the question:
What is the Canal in Wesel?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no","Consider the passage:
One of the most important cities in this region is Duisburg with the largest river port in Europe (Duisport).
and the question:
What is the Canal in Wesel?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no</s></s>yes","Consider the passage:
One of the most important cities in this region is Duisburg with the largest river port in Europe (Duisport).
and the question:
What is the Canal in Wesel?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no</s></s>no",1,"['yes', 'no']"
"Consider the passage:
Most draft laws are government bills introduced by ministers in the governing party.
and the question:
Who may introduce new laws or amendments to laws already on the books as a bill?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no","Consider the passage:
Most draft laws are government bills introduced by ministers in the governing party.
and the question:
Who may introduce new laws or amendments to laws already on the books as a bill?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no</s></s>yes","Consider the passage:
Most draft laws are government bills introduced by ministers in the governing party.
and the question:
Who may introduce new laws or amendments to laws already on the books as a bill?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no</s></s>no",1,"['yes', 'no']"
"Consider the passage:
Such a man can lose all inclination to evil and can gain perfection in this life.
and the question:
What is a genuine love of God with heart, soul and mind?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no","Consider the passage:
Such a man can lose all inclination to evil and can gain perfection in this life.
and the question:
What is a genuine love of God with heart, soul and mind?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no</s></s>yes","Consider the passage:
Such a man can lose all inclination to evil and can gain perfection in this life.
and the question:
What is a genuine love of God with heart, soul and mind?
Is it possible to answer this question based only on the information in the passage? A) yes or B) no</s></s>no",1,"['yes', 'no']"
