null,0,1,label,selection
"The community learned of the man's death. 

What's the best option?
- His family buried him in the cemetery.
- His obituary appeared in the newspaper.

We are looking for  a cause","The community learned of the man's death. 

What's the best option?
- His family buried him in the cemetery.
- His obituary appeared in the newspaper.

We are looking for  a cause</s></s>His family buried him in the cemetery.","The community learned of the man's death. 

What's the best option?
- His family buried him in the cemetery.
- His obituary appeared in the newspaper.

We are looking for  a cause</s></s>His obituary appeared in the newspaper.",1,"['His family buried him in the cemetery.', 'His obituary appeared in the newspaper.']"
"The turtle hid in its shell. 

What's the best option?
- It ate a fish.
- It detected a predator.

We are looking for  a cause","The turtle hid in its shell. 

What's the best option?
- It ate a fish.
- It detected a predator.

We are looking for  a cause</s></s>It ate a fish.","The turtle hid in its shell. 

What's the best option?
- It ate a fish.
- It detected a predator.

We are looking for  a cause</s></s>It detected a predator.",1,"['It ate a fish.', 'It detected a predator.']"
"The photographer got the child to smile. 

What's the best option?
- The photographer quickly snapped the child's photo.
- The photographer quickly changed the child's pose.

We are looking for  an effect","The photographer got the child to smile. 

What's the best option?
- The photographer quickly snapped the child's photo.
- The photographer quickly changed the child's pose.

We are looking for  an effect</s></s>The photographer quickly snapped the child's photo.","The photographer got the child to smile. 

What's the best option?
- The photographer quickly snapped the child's photo.
- The photographer quickly changed the child's pose.

We are looking for  an effect</s></s>The photographer quickly changed the child's pose.",0,"[""The photographer quickly snapped the child's photo."", ""The photographer quickly changed the child's pose.""]"
"The man dropped food on the floor. 

What's the best option?
- His dog jumped up on him.
- His dog ran over to eat the food.

We are looking for  an effect","The man dropped food on the floor. 

What's the best option?
- His dog jumped up on him.
- His dog ran over to eat the food.

We are looking for  an effect</s></s>His dog jumped up on him.","The man dropped food on the floor. 

What's the best option?
- His dog jumped up on him.
- His dog ran over to eat the food.

We are looking for  an effect</s></s>His dog ran over to eat the food.",1,"['His dog jumped up on him.', 'His dog ran over to eat the food.']"
"The girl performed in a dance recital. 

What's the best option?
- Her parents showed her how to dance.
- Her parents came to watch the recital.

We are looking for  an effect","The girl performed in a dance recital. 

What's the best option?
- Her parents showed her how to dance.
- Her parents came to watch the recital.

We are looking for  an effect</s></s>Her parents showed her how to dance.","The girl performed in a dance recital. 

What's the best option?
- Her parents showed her how to dance.
- Her parents came to watch the recital.

We are looking for  an effect</s></s>Her parents came to watch the recital.",1,"['Her parents showed her how to dance.', 'Her parents came to watch the recital.']"
"My feet were blistered. 

What's the best option?
- I went hiking.
- I went swimming.

We are looking for  a cause","My feet were blistered. 

What's the best option?
- I went hiking.
- I went swimming.

We are looking for  a cause</s></s>I went hiking.","My feet were blistered. 

What's the best option?
- I went hiking.
- I went swimming.

We are looking for  a cause</s></s>I went swimming.",0,"['I went hiking.', 'I went swimming.']"
"The woman hired a lawyer. 

What's the best option?
- She decided to sue her employer.
- She decided to run for office.

We are looking for  a cause","The woman hired a lawyer. 

What's the best option?
- She decided to sue her employer.
- She decided to run for office.

We are looking for  a cause</s></s>She decided to sue her employer.","The woman hired a lawyer. 

What's the best option?
- She decided to sue her employer.
- She decided to run for office.

We are looking for  a cause</s></s>She decided to run for office.",0,"['She decided to sue her employer.', 'She decided to run for office.']"
"The woman won the lottery. 

What's the best option?
- She bought a yacht.
- She joined a church.

We are looking for  an effect","The woman won the lottery. 

What's the best option?
- She bought a yacht.
- She joined a church.

We are looking for  an effect</s></s>She bought a yacht.","The woman won the lottery. 

What's the best option?
- She bought a yacht.
- She joined a church.

We are looking for  an effect</s></s>She joined a church.",0,"['She bought a yacht.', 'She joined a church.']"
"The man confessed his love for the woman. 

What's the best option?
- The woman rejected him.
- The woman envied him.

We are looking for  an effect","The man confessed his love for the woman. 

What's the best option?
- The woman rejected him.
- The woman envied him.

We are looking for  an effect</s></s>The woman rejected him.","The man confessed his love for the woman. 

What's the best option?
- The woman rejected him.
- The woman envied him.

We are looking for  an effect</s></s>The woman envied him.",0,"['The woman rejected him.', 'The woman envied him.']"
"The man lifted the heavy box. 

What's the best option?
- He put out his back.
- He scratched his back.

We are looking for  an effect","The man lifted the heavy box. 

What's the best option?
- He put out his back.
- He scratched his back.

We are looking for  an effect</s></s>He put out his back.","The man lifted the heavy box. 

What's the best option?
- He put out his back.
- He scratched his back.

We are looking for  an effect</s></s>He scratched his back.",0,"['He put out his back.', 'He scratched his back.']"
"The employee missed work. 

What's the best option?
- Her family got in touch with her.
- There was a death in her family.

We are looking for  a cause","The employee missed work. 

What's the best option?
- Her family got in touch with her.
- There was a death in her family.

We are looking for  a cause</s></s>Her family got in touch with her.","The employee missed work. 

What's the best option?
- Her family got in touch with her.
- There was a death in her family.

We are looking for  a cause</s></s>There was a death in her family.",1,"['Her family got in touch with her.', 'There was a death in her family.']"
"The woman fanned herself with her hand. 

What's the best option?
- She installed the air conditioner in the room.
- The air conditioner in the room broke.

We are looking for  a cause","The woman fanned herself with her hand. 

What's the best option?
- She installed the air conditioner in the room.
- The air conditioner in the room broke.

We are looking for  a cause</s></s>She installed the air conditioner in the room.","The woman fanned herself with her hand. 

What's the best option?
- She installed the air conditioner in the room.
- The air conditioner in the room broke.

We are looking for  a cause</s></s>The air conditioner in the room broke.",1,"['She installed the air conditioner in the room.', 'The air conditioner in the room broke.']"
"The navy bombed the ship. 

What's the best option?
- The ship crashed into the pier.
- The ship's debris sunk in the sea.

We are looking for  an effect","The navy bombed the ship. 

What's the best option?
- The ship crashed into the pier.
- The ship's debris sunk in the sea.

We are looking for  an effect</s></s>The ship crashed into the pier.","The navy bombed the ship. 

What's the best option?
- The ship crashed into the pier.
- The ship's debris sunk in the sea.

We are looking for  an effect</s></s>The ship's debris sunk in the sea.",1,"['The ship crashed into the pier.', ""The ship's debris sunk in the sea.""]"
"The security guard replayed the surveillance footage. 

What's the best option?
- The surveillance camera was out of focus.
- He noticed some suspicious activity.

We are looking for  a cause","The security guard replayed the surveillance footage. 

What's the best option?
- The surveillance camera was out of focus.
- He noticed some suspicious activity.

We are looking for  a cause</s></s>The surveillance camera was out of focus.","The security guard replayed the surveillance footage. 

What's the best option?
- The surveillance camera was out of focus.
- He noticed some suspicious activity.

We are looking for  a cause</s></s>He noticed some suspicious activity.",1,"['The surveillance camera was out of focus.', 'He noticed some suspicious activity.']"
"A water pipe in the house burst. 

What's the best option?
- The water was unsanitary.
- The pipe froze.

We are looking for  a cause","A water pipe in the house burst. 

What's the best option?
- The water was unsanitary.
- The pipe froze.

We are looking for  a cause</s></s>The water was unsanitary.","A water pipe in the house burst. 

What's the best option?
- The water was unsanitary.
- The pipe froze.

We are looking for  a cause</s></s>The pipe froze.",1,"['The water was unsanitary.', 'The pipe froze.']"
"The seasons changed from summer to autumn. 

What's the best option?
- People evacuated their homes.
- Leaves fell from the trees.

We are looking for  an effect","The seasons changed from summer to autumn. 

What's the best option?
- People evacuated their homes.
- Leaves fell from the trees.

We are looking for  an effect</s></s>People evacuated their homes.","The seasons changed from summer to autumn. 

What's the best option?
- People evacuated their homes.
- Leaves fell from the trees.

We are looking for  an effect</s></s>Leaves fell from the trees.",1,"['People evacuated their homes.', 'Leaves fell from the trees.']"
"Several witnesses of the crime testified against the suspect. 

What's the best option?
- The suspect was acquitted.
- The suspect was convicted.

We are looking for  an effect","Several witnesses of the crime testified against the suspect. 

What's the best option?
- The suspect was acquitted.
- The suspect was convicted.

We are looking for  an effect</s></s>The suspect was acquitted.","Several witnesses of the crime testified against the suspect. 

What's the best option?
- The suspect was acquitted.
- The suspect was convicted.

We are looking for  an effect</s></s>The suspect was convicted.",1,"['The suspect was acquitted.', 'The suspect was convicted.']"
"I got distracted from my conversation with the woman. 

What's the best option?
- Everyone in the room was talking.
- The woman was telling a funny story.

We are looking for  a cause","I got distracted from my conversation with the woman. 

What's the best option?
- Everyone in the room was talking.
- The woman was telling a funny story.

We are looking for  a cause</s></s>Everyone in the room was talking.","I got distracted from my conversation with the woman. 

What's the best option?
- Everyone in the room was talking.
- The woman was telling a funny story.

We are looking for  a cause</s></s>The woman was telling a funny story.",0,"['Everyone in the room was talking.', 'The woman was telling a funny story.']"
"My subscription to the magazine expired. 

What's the best option?
- I discarded the new issue.
- I stopped receiving new issues.

We are looking for  an effect","My subscription to the magazine expired. 

What's the best option?
- I discarded the new issue.
- I stopped receiving new issues.

We are looking for  an effect</s></s>I discarded the new issue.","My subscription to the magazine expired. 

What's the best option?
- I discarded the new issue.
- I stopped receiving new issues.

We are looking for  an effect</s></s>I stopped receiving new issues.",1,"['I discarded the new issue.', 'I stopped receiving new issues.']"
"The bartender refused to serve the patron. 

What's the best option?
- The patron was alone.
- The patron was drunk.

We are looking for  a cause","The bartender refused to serve the patron. 

What's the best option?
- The patron was alone.
- The patron was drunk.

We are looking for  a cause</s></s>The patron was alone.","The bartender refused to serve the patron. 

What's the best option?
- The patron was alone.
- The patron was drunk.

We are looking for  a cause</s></s>The patron was drunk.",1,"['The patron was alone.', 'The patron was drunk.']"
"The family postponed the barbeque. 

What's the best option?
- The forecast called for storms.
- It was a holiday weekend.

We are looking for  a cause","The family postponed the barbeque. 

What's the best option?
- The forecast called for storms.
- It was a holiday weekend.

We are looking for  a cause</s></s>The forecast called for storms.","The family postponed the barbeque. 

What's the best option?
- The forecast called for storms.
- It was a holiday weekend.

We are looking for  a cause</s></s>It was a holiday weekend.",0,"['The forecast called for storms.', 'It was a holiday weekend.']"
"The guests of the party hid behind the couch. 

What's the best option?
- It was a surprise party.
- It was a birthday party.

We are looking for  a cause","The guests of the party hid behind the couch. 

What's the best option?
- It was a surprise party.
- It was a birthday party.

We are looking for  a cause</s></s>It was a surprise party.","The guests of the party hid behind the couch. 

What's the best option?
- It was a surprise party.
- It was a birthday party.

We are looking for  a cause</s></s>It was a birthday party.",0,"['It was a surprise party.', 'It was a birthday party.']"
"I misplaced my wallet. 

What's the best option?
- I retrieved my phone.
- I retraced my steps.

We are looking for  an effect","I misplaced my wallet. 

What's the best option?
- I retrieved my phone.
- I retraced my steps.

We are looking for  an effect</s></s>I retrieved my phone.","I misplaced my wallet. 

What's the best option?
- I retrieved my phone.
- I retraced my steps.

We are looking for  an effect</s></s>I retraced my steps.",1,"['I retrieved my phone.', 'I retraced my steps.']"
"The girl pushed her friend. 

What's the best option?
- Her friend choked.
- Her friend fell over.

We are looking for  an effect","The girl pushed her friend. 

What's the best option?
- Her friend choked.
- Her friend fell over.

We are looking for  an effect</s></s>Her friend choked.","The girl pushed her friend. 

What's the best option?
- Her friend choked.
- Her friend fell over.

We are looking for  an effect</s></s>Her friend fell over.",1,"['Her friend choked.', 'Her friend fell over.']"
"I put coins in the washing machine at the laundromat. 

What's the best option?
- The machine powered on.
- I ran out of laundry detergent.

We are looking for  an effect","I put coins in the washing machine at the laundromat. 

What's the best option?
- The machine powered on.
- I ran out of laundry detergent.

We are looking for  an effect</s></s>The machine powered on.","I put coins in the washing machine at the laundromat. 

What's the best option?
- The machine powered on.
- I ran out of laundry detergent.

We are looking for  an effect</s></s>I ran out of laundry detergent.",0,"['The machine powered on.', 'I ran out of laundry detergent.']"
"Marine life diminished. 

What's the best option?
- Boats sailed through the ocean.
- Oil spilled into the ocean.

We are looking for  a cause","Marine life diminished. 

What's the best option?
- Boats sailed through the ocean.
- Oil spilled into the ocean.

We are looking for  a cause</s></s>Boats sailed through the ocean.","Marine life diminished. 

What's the best option?
- Boats sailed through the ocean.
- Oil spilled into the ocean.

We are looking for  a cause</s></s>Oil spilled into the ocean.",1,"['Boats sailed through the ocean.', 'Oil spilled into the ocean.']"
"The fussy baby calmed down. 

What's the best option?
- The parents shook a rattle in front of the baby.
- The parents picked out a name for the baby.

We are looking for  a cause","The fussy baby calmed down. 

What's the best option?
- The parents shook a rattle in front of the baby.
- The parents picked out a name for the baby.

We are looking for  a cause</s></s>The parents shook a rattle in front of the baby.","The fussy baby calmed down. 

What's the best option?
- The parents shook a rattle in front of the baby.
- The parents picked out a name for the baby.

We are looking for  a cause</s></s>The parents picked out a name for the baby.",0,"['The parents shook a rattle in front of the baby.', 'The parents picked out a name for the baby.']"
"The cowgirl threw her lasso towards the horse. 

What's the best option?
- The lasso grabbed onto the horse.
- The horse trotted into the barn.

We are looking for  an effect","The cowgirl threw her lasso towards the horse. 

What's the best option?
- The lasso grabbed onto the horse.
- The horse trotted into the barn.

We are looking for  an effect</s></s>The lasso grabbed onto the horse.","The cowgirl threw her lasso towards the horse. 

What's the best option?
- The lasso grabbed onto the horse.
- The horse trotted into the barn.

We are looking for  an effect</s></s>The horse trotted into the barn.",0,"['The lasso grabbed onto the horse.', 'The horse trotted into the barn.']"
"The pharmaceutical company recalled the drug. 

What's the best option?
- Users reported dangerous side effects.
- Users got refills on their prescriptions.

We are looking for  a cause","The pharmaceutical company recalled the drug. 

What's the best option?
- Users reported dangerous side effects.
- Users got refills on their prescriptions.

We are looking for  a cause</s></s>Users reported dangerous side effects.","The pharmaceutical company recalled the drug. 

What's the best option?
- Users reported dangerous side effects.
- Users got refills on their prescriptions.

We are looking for  a cause</s></s>Users got refills on their prescriptions.",0,"['Users reported dangerous side effects.', 'Users got refills on their prescriptions.']"
"The politician was convicted of fraud. 

What's the best option?
- He campaigned for re-election.
- He was removed from office.

We are looking for  an effect","The politician was convicted of fraud. 

What's the best option?
- He campaigned for re-election.
- He was removed from office.

We are looking for  an effect</s></s>He campaigned for re-election.","The politician was convicted of fraud. 

What's the best option?
- He campaigned for re-election.
- He was removed from office.

We are looking for  an effect</s></s>He was removed from office.",1,"['He campaigned for re-election.', 'He was removed from office.']"
"I dabbed the floor with a paper towel. 

What's the best option?
- I spilled juice on the floor.
- The floor was permanently stained.

We are looking for  a cause","I dabbed the floor with a paper towel. 

What's the best option?
- I spilled juice on the floor.
- The floor was permanently stained.

We are looking for  a cause</s></s>I spilled juice on the floor.","I dabbed the floor with a paper towel. 

What's the best option?
- I spilled juice on the floor.
- The floor was permanently stained.

We are looking for  a cause</s></s>The floor was permanently stained.",0,"['I spilled juice on the floor.', 'The floor was permanently stained.']"
"The homeowners disliked their nosy neighbors. 

What's the best option?
- They built a fence around their property.
- They hosted a barbeque in their backyard.

We are looking for  an effect","The homeowners disliked their nosy neighbors. 

What's the best option?
- They built a fence around their property.
- They hosted a barbeque in their backyard.

We are looking for  an effect</s></s>They built a fence around their property.","The homeowners disliked their nosy neighbors. 

What's the best option?
- They built a fence around their property.
- They hosted a barbeque in their backyard.

We are looking for  an effect</s></s>They hosted a barbeque in their backyard.",0,"['They built a fence around their property.', 'They hosted a barbeque in their backyard.']"
"The service at the restaurant was slow. 

What's the best option?
- There were many empty tables.
- The restaurant was crowded.

We are looking for  a cause","The service at the restaurant was slow. 

What's the best option?
- There were many empty tables.
- The restaurant was crowded.

We are looking for  a cause</s></s>There were many empty tables.","The service at the restaurant was slow. 

What's the best option?
- There were many empty tables.
- The restaurant was crowded.

We are looking for  a cause</s></s>The restaurant was crowded.",1,"['There were many empty tables.', 'The restaurant was crowded.']"
"The authorities vowed to protect the identity of the crime victim. 

What's the best option?
- The victim struggled to recall details about the crime.
- They withheld the victim's name from the public.

We are looking for  an effect","The authorities vowed to protect the identity of the crime victim. 

What's the best option?
- The victim struggled to recall details about the crime.
- They withheld the victim's name from the public.

We are looking for  an effect</s></s>The victim struggled to recall details about the crime.","The authorities vowed to protect the identity of the crime victim. 

What's the best option?
- The victim struggled to recall details about the crime.
- They withheld the victim's name from the public.

We are looking for  an effect</s></s>They withheld the victim's name from the public.",1,"['The victim struggled to recall details about the crime.', ""They withheld the victim's name from the public.""]"
"The man removed his coat. 

What's the best option?
- He entered the house.
- He loosened his tie.

We are looking for  a cause","The man removed his coat. 

What's the best option?
- He entered the house.
- He loosened his tie.

We are looking for  a cause</s></s>He entered the house.","The man removed his coat. 

What's the best option?
- He entered the house.
- He loosened his tie.

We are looking for  a cause</s></s>He loosened his tie.",0,"['He entered the house.', 'He loosened his tie.']"
"The women met for coffee. 

What's the best option?
- The cafe reopened in a new location.
- They wanted to catch up with each other.

We are looking for  a cause","The women met for coffee. 

What's the best option?
- The cafe reopened in a new location.
- They wanted to catch up with each other.

We are looking for  a cause</s></s>The cafe reopened in a new location.","The women met for coffee. 

What's the best option?
- The cafe reopened in a new location.
- They wanted to catch up with each other.

We are looking for  a cause</s></s>They wanted to catch up with each other.",1,"['The cafe reopened in a new location.', 'They wanted to catch up with each other.']"
"I held the door for the woman entering behind me. 

What's the best option?
- The door slammed shut.
- The woman thanked me.

We are looking for  an effect","I held the door for the woman entering behind me. 

What's the best option?
- The door slammed shut.
- The woman thanked me.

We are looking for  an effect</s></s>The door slammed shut.","I held the door for the woman entering behind me. 

What's the best option?
- The door slammed shut.
- The woman thanked me.

We are looking for  an effect</s></s>The woman thanked me.",1,"['The door slammed shut.', 'The woman thanked me.']"
"The man went into denial about the tragedy. 

What's the best option?
- He got over it easily.
- He refused to talk about it.

We are looking for  an effect","The man went into denial about the tragedy. 

What's the best option?
- He got over it easily.
- He refused to talk about it.

We are looking for  an effect</s></s>He got over it easily.","The man went into denial about the tragedy. 

What's the best option?
- He got over it easily.
- He refused to talk about it.

We are looking for  an effect</s></s>He refused to talk about it.",1,"['He got over it easily.', 'He refused to talk about it.']"
"The boy lost hold of the bar of soap. 

What's the best option?
- The bar was slippery.
- The bar emitted a fragrance.

We are looking for  a cause","The boy lost hold of the bar of soap. 

What's the best option?
- The bar was slippery.
- The bar emitted a fragrance.

We are looking for  a cause</s></s>The bar was slippery.","The boy lost hold of the bar of soap. 

What's the best option?
- The bar was slippery.
- The bar emitted a fragrance.

We are looking for  a cause</s></s>The bar emitted a fragrance.",0,"['The bar was slippery.', 'The bar emitted a fragrance.']"
"The woman dangled the biscuit above the dog. 

What's the best option?
- The dog jumped up.
- The dog scratched its fur.

We are looking for  an effect","The woman dangled the biscuit above the dog. 

What's the best option?
- The dog jumped up.
- The dog scratched its fur.

We are looking for  an effect</s></s>The dog jumped up.","The woman dangled the biscuit above the dog. 

What's the best option?
- The dog jumped up.
- The dog scratched its fur.

We are looking for  an effect</s></s>The dog scratched its fur.",0,"['The dog jumped up.', 'The dog scratched its fur.']"
"I stayed up late. 

What's the best option?
- I had vivid dreams that night.
- I was tired in the morning.

We are looking for  an effect","I stayed up late. 

What's the best option?
- I had vivid dreams that night.
- I was tired in the morning.

We are looking for  an effect</s></s>I had vivid dreams that night.","I stayed up late. 

What's the best option?
- I had vivid dreams that night.
- I was tired in the morning.

We are looking for  an effect</s></s>I was tired in the morning.",1,"['I had vivid dreams that night.', 'I was tired in the morning.']"
"The man contemplated the painting. 

What's the best option?
- He felt in awe.
- He collapsed.

We are looking for  an effect","The man contemplated the painting. 

What's the best option?
- He felt in awe.
- He collapsed.

We are looking for  an effect</s></s>He felt in awe.","The man contemplated the painting. 

What's the best option?
- He felt in awe.
- He collapsed.

We are looking for  an effect</s></s>He collapsed.",0,"['He felt in awe.', 'He collapsed.']"
"My closet was messy. 

What's the best option?
- I organized it.
- I decorated it.

We are looking for  an effect","My closet was messy. 

What's the best option?
- I organized it.
- I decorated it.

We are looking for  an effect</s></s>I organized it.","My closet was messy. 

What's the best option?
- I organized it.
- I decorated it.

We are looking for  an effect</s></s>I decorated it.",0,"['I organized it.', 'I decorated it.']"
"The coach gave his player a high five. 

What's the best option?
- The player got a penalty.
- The player scored a point.

We are looking for  a cause","The coach gave his player a high five. 

What's the best option?
- The player got a penalty.
- The player scored a point.

We are looking for  a cause</s></s>The player got a penalty.","The coach gave his player a high five. 

What's the best option?
- The player got a penalty.
- The player scored a point.

We are looking for  a cause</s></s>The player scored a point.",1,"['The player got a penalty.', 'The player scored a point.']"
"The woman was in a bad mood. 

What's the best option?
- She engaged in small talk with her friend.
- She told her friend to leave her alone.

We are looking for  an effect","The woman was in a bad mood. 

What's the best option?
- She engaged in small talk with her friend.
- She told her friend to leave her alone.

We are looking for  an effect</s></s>She engaged in small talk with her friend.","The woman was in a bad mood. 

What's the best option?
- She engaged in small talk with her friend.
- She told her friend to leave her alone.

We are looking for  an effect</s></s>She told her friend to leave her alone.",1,"['She engaged in small talk with her friend.', 'She told her friend to leave her alone.']"
"The skydiver glided safely to the ground. 

What's the best option?
- She opened her parachute.
- She jumped out of the plane.

We are looking for  a cause","The skydiver glided safely to the ground. 

What's the best option?
- She opened her parachute.
- She jumped out of the plane.

We are looking for  a cause</s></s>She opened her parachute.","The skydiver glided safely to the ground. 

What's the best option?
- She opened her parachute.
- She jumped out of the plane.

We are looking for  a cause</s></s>She jumped out of the plane.",0,"['She opened her parachute.', 'She jumped out of the plane.']"
"The key was missing from my pants pocket. 

What's the best option?
- The pocket had a hole.
- The pants were new.

We are looking for  a cause","The key was missing from my pants pocket. 

What's the best option?
- The pocket had a hole.
- The pants were new.

We are looking for  a cause</s></s>The pocket had a hole.","The key was missing from my pants pocket. 

What's the best option?
- The pocket had a hole.
- The pants were new.

We are looking for  a cause</s></s>The pants were new.",0,"['The pocket had a hole.', 'The pants were new.']"
"The skier slipped on the slope. 

What's the best option?
- She dropped her ski poles.
- She hit a patch of ice.

We are looking for  a cause","The skier slipped on the slope. 

What's the best option?
- She dropped her ski poles.
- She hit a patch of ice.

We are looking for  a cause</s></s>She dropped her ski poles.","The skier slipped on the slope. 

What's the best option?
- She dropped her ski poles.
- She hit a patch of ice.

We are looking for  a cause</s></s>She hit a patch of ice.",1,"['She dropped her ski poles.', 'She hit a patch of ice.']"
"I pushed the wagon. 

What's the best option?
- The objects in the wagon fell out.
- The wagon wheels spun forward.

We are looking for  an effect","I pushed the wagon. 

What's the best option?
- The objects in the wagon fell out.
- The wagon wheels spun forward.

We are looking for  an effect</s></s>The objects in the wagon fell out.","I pushed the wagon. 

What's the best option?
- The objects in the wagon fell out.
- The wagon wheels spun forward.

We are looking for  an effect</s></s>The wagon wheels spun forward.",1,"['The objects in the wagon fell out.', 'The wagon wheels spun forward.']"
"The woman was summoned for jury duty. 

What's the best option?
- She contacted her lawyer.
- She cancelled her appointments.

We are looking for  an effect","The woman was summoned for jury duty. 

What's the best option?
- She contacted her lawyer.
- She cancelled her appointments.

We are looking for  an effect</s></s>She contacted her lawyer.","The woman was summoned for jury duty. 

What's the best option?
- She contacted her lawyer.
- She cancelled her appointments.

We are looking for  an effect</s></s>She cancelled her appointments.",1,"['She contacted her lawyer.', 'She cancelled her appointments.']"
"The vandals threw a rock at the window. 

What's the best option?
- The window cracked.
- The window fogged up.

We are looking for  an effect","The vandals threw a rock at the window. 

What's the best option?
- The window cracked.
- The window fogged up.

We are looking for  an effect</s></s>The window cracked.","The vandals threw a rock at the window. 

What's the best option?
- The window cracked.
- The window fogged up.

We are looking for  an effect</s></s>The window fogged up.",0,"['The window cracked.', 'The window fogged up.']"
"The woman walked with crutches. 

What's the best option?
- She shaved her legs.
- She broke her leg.

We are looking for  a cause","The woman walked with crutches. 

What's the best option?
- She shaved her legs.
- She broke her leg.

We are looking for  a cause</s></s>She shaved her legs.","The woman walked with crutches. 

What's the best option?
- She shaved her legs.
- She broke her leg.

We are looking for  a cause</s></s>She broke her leg.",1,"['She shaved her legs.', 'She broke her leg.']"
"The documents contained important information. 

What's the best option?
- I paper clipped them together.
- I kept them in a secure place.

We are looking for  an effect","The documents contained important information. 

What's the best option?
- I paper clipped them together.
- I kept them in a secure place.

We are looking for  an effect</s></s>I paper clipped them together.","The documents contained important information. 

What's the best option?
- I paper clipped them together.
- I kept them in a secure place.

We are looking for  an effect</s></s>I kept them in a secure place.",1,"['I paper clipped them together.', 'I kept them in a secure place.']"
"The patient went into a coma. 

What's the best option?
- He suffered emotional trauma.
- He suffered brain damage.

We are looking for  a cause","The patient went into a coma. 

What's the best option?
- He suffered emotional trauma.
- He suffered brain damage.

We are looking for  a cause</s></s>He suffered emotional trauma.","The patient went into a coma. 

What's the best option?
- He suffered emotional trauma.
- He suffered brain damage.

We are looking for  a cause</s></s>He suffered brain damage.",1,"['He suffered emotional trauma.', 'He suffered brain damage.']"
"The boy climbed the tree. 

What's the best option?
- A cat got stuck in the tree.
- A bird built a nest in the tree.

We are looking for  a cause","The boy climbed the tree. 

What's the best option?
- A cat got stuck in the tree.
- A bird built a nest in the tree.

We are looking for  a cause</s></s>A cat got stuck in the tree.","The boy climbed the tree. 

What's the best option?
- A cat got stuck in the tree.
- A bird built a nest in the tree.

We are looking for  a cause</s></s>A bird built a nest in the tree.",0,"['A cat got stuck in the tree.', 'A bird built a nest in the tree.']"
"The boy tuned the radio. 

What's the best option?
- The station was playing rock music.
- The station was coming in with static.

We are looking for  a cause","The boy tuned the radio. 

What's the best option?
- The station was playing rock music.
- The station was coming in with static.

We are looking for  a cause</s></s>The station was playing rock music.","The boy tuned the radio. 

What's the best option?
- The station was playing rock music.
- The station was coming in with static.

We are looking for  a cause</s></s>The station was coming in with static.",1,"['The station was playing rock music.', 'The station was coming in with static.']"
"The man had lipstick on his cheek. 

What's the best option?
- The woman kissed him.
- The woman made him blush.

We are looking for  a cause","The man had lipstick on his cheek. 

What's the best option?
- The woman kissed him.
- The woman made him blush.

We are looking for  a cause</s></s>The woman kissed him.","The man had lipstick on his cheek. 

What's the best option?
- The woman kissed him.
- The woman made him blush.

We are looking for  a cause</s></s>The woman made him blush.",0,"['The woman kissed him.', 'The woman made him blush.']"
"The woman suffered amnesia. 

What's the best option?
- She had an allergic reaction.
- She got into a car accident.

We are looking for  a cause","The woman suffered amnesia. 

What's the best option?
- She had an allergic reaction.
- She got into a car accident.

We are looking for  a cause</s></s>She had an allergic reaction.","The woman suffered amnesia. 

What's the best option?
- She had an allergic reaction.
- She got into a car accident.

We are looking for  a cause</s></s>She got into a car accident.",1,"['She had an allergic reaction.', 'She got into a car accident.']"
"I learned how to play the board game. 

What's the best option?
- My friend explained the rules to me.
- My friend got the rules wrong.

We are looking for  a cause","I learned how to play the board game. 

What's the best option?
- My friend explained the rules to me.
- My friend got the rules wrong.

We are looking for  a cause</s></s>My friend explained the rules to me.","I learned how to play the board game. 

What's the best option?
- My friend explained the rules to me.
- My friend got the rules wrong.

We are looking for  a cause</s></s>My friend got the rules wrong.",0,"['My friend explained the rules to me.', 'My friend got the rules wrong.']"
"The bully stuck his foot out in front of his classmate. 

What's the best option?
- The bully picked up his classmate.
- The bully's classmate tripped.

We are looking for  an effect","The bully stuck his foot out in front of his classmate. 

What's the best option?
- The bully picked up his classmate.
- The bully's classmate tripped.

We are looking for  an effect</s></s>The bully picked up his classmate.","The bully stuck his foot out in front of his classmate. 

What's the best option?
- The bully picked up his classmate.
- The bully's classmate tripped.

We are looking for  an effect</s></s>The bully's classmate tripped.",1,"['The bully picked up his classmate.', ""The bully's classmate tripped.""]"
"The student forgot to do her assignment. 

What's the best option?
- She made up an excuse to tell the teacher.
- The teacher promoted her to the next grade.

We are looking for  an effect","The student forgot to do her assignment. 

What's the best option?
- She made up an excuse to tell the teacher.
- The teacher promoted her to the next grade.

We are looking for  an effect</s></s>She made up an excuse to tell the teacher.","The student forgot to do her assignment. 

What's the best option?
- She made up an excuse to tell the teacher.
- The teacher promoted her to the next grade.

We are looking for  an effect</s></s>The teacher promoted her to the next grade.",0,"['She made up an excuse to tell the teacher.', 'The teacher promoted her to the next grade.']"
"The boy filled the bucket with sand. 

What's the best option?
- He was collecting seashells in the sand.
- He was building a sand castle.

We are looking for  a cause","The boy filled the bucket with sand. 

What's the best option?
- He was collecting seashells in the sand.
- He was building a sand castle.

We are looking for  a cause</s></s>He was collecting seashells in the sand.","The boy filled the bucket with sand. 

What's the best option?
- He was collecting seashells in the sand.
- He was building a sand castle.

We are looking for  a cause</s></s>He was building a sand castle.",1,"['He was collecting seashells in the sand.', 'He was building a sand castle.']"
