null,0,1,label,selection
"Increase ability to learn something new. Diffuse cinnamon essential oil.
Does this phrase make sense?","Increase ability to learn something new. Diffuse cinnamon essential oil.
Does this phrase make sense?</s></s>No","Increase ability to learn something new. Diffuse cinnamon essential oil.
Does this phrase make sense?</s></s>Yes",1,"['No', 'Yes']"
"To assemble furniture, you should mentally picture the assembled furniture and put every piece together the way you pictured it.
Does this phrase make sense?","To assemble furniture, you should mentally picture the assembled furniture and put every piece together the way you pictured it.
Does this phrase make sense?</s></s>No","To assemble furniture, you should mentally picture the assembled furniture and put every piece together the way you pictured it.
Does this phrase make sense?</s></s>Yes",0,"['No', 'Yes']"
"broom can clean up dry coffee ground spills
Does this phrase make sense?","broom can clean up dry coffee ground spills
Does this phrase make sense?</s></s>No","broom can clean up dry coffee ground spills
Does this phrase make sense?</s></s>Yes",1,"['No', 'Yes']"
"To attach two pieces of leather to each other, you can Solder and iron them into seams for a connection
Does this phrase make sense?","To attach two pieces of leather to each other, you can Solder and iron them into seams for a connection
Does this phrase make sense?</s></s>No","To attach two pieces of leather to each other, you can Solder and iron them into seams for a connection
Does this phrase make sense?</s></s>Yes",0,"['No', 'Yes']"
"To cut a milk carton to make it into a wallet. Cut the top and bottom off so that you have a rectangular box. Cut the top at the seam so that you have a large sheet.
Does this phrase make sense?","To cut a milk carton to make it into a wallet. Cut the top and bottom off so that you have a rectangular box. Cut the top at the seam so that you have a large sheet.
Does this phrase make sense?</s></s>No","To cut a milk carton to make it into a wallet. Cut the top and bottom off so that you have a rectangular box. Cut the top at the seam so that you have a large sheet.
Does this phrase make sense?</s></s>Yes",0,"['No', 'Yes']"
"my eggs are almost expired, do I have to toss them? bake the eggs whole in their shells for six hours, and freeze.
Does this phrase make sense?","my eggs are almost expired, do I have to toss them? bake the eggs whole in their shells for six hours, and freeze.
Does this phrase make sense?</s></s>No","my eggs are almost expired, do I have to toss them? bake the eggs whole in their shells for six hours, and freeze.
Does this phrase make sense?</s></s>Yes",0,"['No', 'Yes']"
"Avoid germs from hotel bed. Use a bed sheet over hotel bed.
Does this phrase make sense?","Avoid germs from hotel bed. Use a bed sheet over hotel bed.
Does this phrase make sense?</s></s>No","Avoid germs from hotel bed. Use a bed sheet over hotel bed.
Does this phrase make sense?</s></s>Yes",1,"['No', 'Yes']"
"Prevent balloon from popping easily. Add a layer of hairspray before blowing up.
Does this phrase make sense?","Prevent balloon from popping easily. Add a layer of hairspray before blowing up.
Does this phrase make sense?</s></s>No","Prevent balloon from popping easily. Add a layer of hairspray before blowing up.
Does this phrase make sense?</s></s>Yes",0,"['No', 'Yes']"
"how do you wear a sweatshirt? put it on directly under your top.
Does this phrase make sense?","how do you wear a sweatshirt? put it on directly under your top.
Does this phrase make sense?</s></s>No","how do you wear a sweatshirt? put it on directly under your top.
Does this phrase make sense?</s></s>Yes",0,"['No', 'Yes']"
"baskets can store bicycles 
Does this phrase make sense?","baskets can store bicycles 
Does this phrase make sense?</s></s>No","baskets can store bicycles 
Does this phrase make sense?</s></s>Yes",0,"['No', 'Yes']"
"To prevent the jars from breaking when they are filled and processed with homemade dog food Preheat the jars by placing the jars in a pan with water and freezel the water
Does this phrase make sense?","To prevent the jars from breaking when they are filled and processed with homemade dog food Preheat the jars by placing the jars in a pan with water and freezel the water
Does this phrase make sense?</s></s>No","To prevent the jars from breaking when they are filled and processed with homemade dog food Preheat the jars by placing the jars in a pan with water and freezel the water
Does this phrase make sense?</s></s>Yes",0,"['No', 'Yes']"
"How can you bind PVC pipe together? Put a bit of epoxy between two pieces and clamp together.
Does this phrase make sense?","How can you bind PVC pipe together? Put a bit of epoxy between two pieces and clamp together.
Does this phrase make sense?</s></s>No","How can you bind PVC pipe together? Put a bit of epoxy between two pieces and clamp together.
Does this phrase make sense?</s></s>Yes",1,"['No', 'Yes']"
"Deadhead flowers When the flower is brown and drooping, cut below the flower with a sharp knife.
Does this phrase make sense?","Deadhead flowers When the flower is brown and drooping, cut below the flower with a sharp knife.
Does this phrase make sense?</s></s>No","Deadhead flowers When the flower is brown and drooping, cut below the flower with a sharp knife.
Does this phrase make sense?</s></s>Yes",1,"['No', 'Yes']"
"To make a bong out of a soda bottle, drill a hole into the bottom and insert a down stem.
Does this phrase make sense?","To make a bong out of a soda bottle, drill a hole into the bottom and insert a down stem.
Does this phrase make sense?</s></s>No","To make a bong out of a soda bottle, drill a hole into the bottom and insert a down stem.
Does this phrase make sense?</s></s>Yes",1,"['No', 'Yes']"
"To add fragrance to glycerin for making soap. Brush oils after soap had been molded.
Does this phrase make sense?","To add fragrance to glycerin for making soap. Brush oils after soap had been molded.
Does this phrase make sense?</s></s>No","To add fragrance to glycerin for making soap. Brush oils after soap had been molded.
Does this phrase make sense?</s></s>Yes",0,"['No', 'Yes']"
"How can you neatly cut a cake? Run the knife you use for cutting under cold water, dry the knife and cut, repeat as needed.
Does this phrase make sense?","How can you neatly cut a cake? Run the knife you use for cutting under cold water, dry the knife and cut, repeat as needed.
Does this phrase make sense?</s></s>No","How can you neatly cut a cake? Run the knife you use for cutting under cold water, dry the knife and cut, repeat as needed.
Does this phrase make sense?</s></s>Yes",0,"['No', 'Yes']"
"how to allow more drainage in a pot for palnts when repotting To help water drain freely, place broken terra-cotta pots (crocks), Styrofoam chips, or large pebbles in the base of the pot. Alternatively, you can use a layer of fine mesh with gravel on top. This prevents drainage holes from becoming blocked and soil from being flushed out. Then add your potting soil and plants.
Does this phrase make sense?","how to allow more drainage in a pot for palnts when repotting To help water drain freely, place broken terra-cotta pots (crocks), Styrofoam chips, or large pebbles in the base of the pot. Alternatively, you can use a layer of fine mesh with gravel on top. This prevents drainage holes from becoming blocked and soil from being flushed out. Then add your potting soil and plants.
Does this phrase make sense?</s></s>No","how to allow more drainage in a pot for palnts when repotting To help water drain freely, place broken terra-cotta pots (crocks), Styrofoam chips, or large pebbles in the base of the pot. Alternatively, you can use a layer of fine mesh with gravel on top. This prevents drainage holes from becoming blocked and soil from being flushed out. Then add your potting soil and plants.
Does this phrase make sense?</s></s>Yes",1,"['No', 'Yes']"
"bobby pin hold hair instead of needle for safety
Does this phrase make sense?","bobby pin hold hair instead of needle for safety
Does this phrase make sense?</s></s>No","bobby pin hold hair instead of needle for safety
Does this phrase make sense?</s></s>Yes",1,"['No', 'Yes']"
"To get bricks to stay together permanently when building a structure, you can Use mortar to hold the bricks together
Does this phrase make sense?","To get bricks to stay together permanently when building a structure, you can Use mortar to hold the bricks together
Does this phrase make sense?</s></s>No","To get bricks to stay together permanently when building a structure, you can Use mortar to hold the bricks together
Does this phrase make sense?</s></s>Yes",1,"['No', 'Yes']"
"gun killing duck 
Does this phrase make sense?","gun killing duck 
Does this phrase make sense?</s></s>No","gun killing duck 
Does this phrase make sense?</s></s>Yes",1,"['No', 'Yes']"
"To indicate where to cut on a wooden block, you can Use a stencil to trace the line you are planning to cut
Does this phrase make sense?","To indicate where to cut on a wooden block, you can Use a stencil to trace the line you are planning to cut
Does this phrase make sense?</s></s>No","To indicate where to cut on a wooden block, you can Use a stencil to trace the line you are planning to cut
Does this phrase make sense?</s></s>Yes",0,"['No', 'Yes']"
"Make a glass vase. Paint outside of empty glass bottle.
Does this phrase make sense?","Make a glass vase. Paint outside of empty glass bottle.
Does this phrase make sense?</s></s>No","Make a glass vase. Paint outside of empty glass bottle.
Does this phrase make sense?</s></s>Yes",1,"['No', 'Yes']"
"To keep homemade apple juice from turning brown. You can take any vitamin c tablets, and add a small, small amount to the food processor. I chop a 500mg tablet into quarters and add one of those to each processor load.
Does this phrase make sense?","To keep homemade apple juice from turning brown. You can take any vitamin c tablets, and add a small, small amount to the food processor. I chop a 500mg tablet into quarters and add one of those to each processor load.
Does this phrase make sense?</s></s>No","To keep homemade apple juice from turning brown. You can take any vitamin c tablets, and add a small, small amount to the food processor. I chop a 500mg tablet into quarters and add one of those to each processor load.
Does this phrase make sense?</s></s>Yes",1,"['No', 'Yes']"
"How can I tell if my apples are genetically grown (or altered) The 5 Web addresses on the label will begin with the number 911.
Does this phrase make sense?","How can I tell if my apples are genetically grown (or altered) The 5 Web addresses on the label will begin with the number 911.
Does this phrase make sense?</s></s>No","How can I tell if my apples are genetically grown (or altered) The 5 Web addresses on the label will begin with the number 911.
Does this phrase make sense?</s></s>Yes",0,"['No', 'Yes']"
"how do you serenade someone? sing to a group of people.
Does this phrase make sense?","how do you serenade someone? sing to a group of people.
Does this phrase make sense?</s></s>No","how do you serenade someone? sing to a group of people.
Does this phrase make sense?</s></s>Yes",0,"['No', 'Yes']"
"Create paper microwave cover. Place coffee can over food.
Does this phrase make sense?","Create paper microwave cover. Place coffee can over food.
Does this phrase make sense?</s></s>No","Create paper microwave cover. Place coffee can over food.
Does this phrase make sense?</s></s>Yes",0,"['No', 'Yes']"
"What is one of the best aerobic exercizes? Jumping ship will help the average person burn over 200 calories in about 10 to 15 min.
Does this phrase make sense?","What is one of the best aerobic exercizes? Jumping ship will help the average person burn over 200 calories in about 10 to 15 min.
Does this phrase make sense?</s></s>No","What is one of the best aerobic exercizes? Jumping ship will help the average person burn over 200 calories in about 10 to 15 min.
Does this phrase make sense?</s></s>Yes",0,"['No', 'Yes']"
"Excavator Dig Cement 
Does this phrase make sense?","Excavator Dig Cement 
Does this phrase make sense?</s></s>No","Excavator Dig Cement 
Does this phrase make sense?</s></s>Yes",1,"['No', 'Yes']"
"Remove caked dust from plastic window blinds. Use wine to wipe stains.
Does this phrase make sense?","Remove caked dust from plastic window blinds. Use wine to wipe stains.
Does this phrase make sense?</s></s>No","Remove caked dust from plastic window blinds. Use wine to wipe stains.
Does this phrase make sense?</s></s>Yes",0,"['No', 'Yes']"
"How to secure two pieces of wood together. After drilling a pilot hole use a screwdriver to tighten the screw locking them together.
Does this phrase make sense?","How to secure two pieces of wood together. After drilling a pilot hole use a screwdriver to tighten the screw locking them together.
Does this phrase make sense?</s></s>No","How to secure two pieces of wood together. After drilling a pilot hole use a screwdriver to tighten the screw locking them together.
Does this phrase make sense?</s></s>Yes",1,"['No', 'Yes']"
"how to bulk up thin soup? add dry beans that have been ground with beet juice.
Does this phrase make sense?","how to bulk up thin soup? add dry beans that have been ground with beet juice.
Does this phrase make sense?</s></s>No","how to bulk up thin soup? add dry beans that have been ground with beet juice.
Does this phrase make sense?</s></s>Yes",0,"['No', 'Yes']"
"How do I know if a bell pepper is full of seeds? Ask a worker at the grocery store if they can do a price check, if the barcode scans twice, its seedy.
Does this phrase make sense?","How do I know if a bell pepper is full of seeds? Ask a worker at the grocery store if they can do a price check, if the barcode scans twice, its seedy.
Does this phrase make sense?</s></s>No","How do I know if a bell pepper is full of seeds? Ask a worker at the grocery store if they can do a price check, if the barcode scans twice, its seedy.
Does this phrase make sense?</s></s>Yes",0,"['No', 'Yes']"
"How to keep herbs from wilting? Wrap the herbs in some paper towel and then in a freezer bag and keep in the crisper in the fridge
Does this phrase make sense?","How to keep herbs from wilting? Wrap the herbs in some paper towel and then in a freezer bag and keep in the crisper in the fridge
Does this phrase make sense?</s></s>No","How to keep herbs from wilting? Wrap the herbs in some paper towel and then in a freezer bag and keep in the crisper in the fridge
Does this phrase make sense?</s></s>Yes",1,"['No', 'Yes']"
"Prevent water waste in toilet. Flush only when defecating.
Does this phrase make sense?","Prevent water waste in toilet. Flush only when defecating.
Does this phrase make sense?</s></s>No","Prevent water waste in toilet. Flush only when defecating.
Does this phrase make sense?</s></s>Yes",1,"['No', 'Yes']"
"Add moisture to air. Hang wet clothes to dry inside home.
Does this phrase make sense?","Add moisture to air. Hang wet clothes to dry inside home.
Does this phrase make sense?</s></s>No","Add moisture to air. Hang wet clothes to dry inside home.
Does this phrase make sense?</s></s>Yes",1,"['No', 'Yes']"
"Remove stench from baseball cap. Place dryer sheets outside cap when wearing.
Does this phrase make sense?","Remove stench from baseball cap. Place dryer sheets outside cap when wearing.
Does this phrase make sense?</s></s>No","Remove stench from baseball cap. Place dryer sheets outside cap when wearing.
Does this phrase make sense?</s></s>Yes",0,"['No', 'Yes']"
"How can you prevent early waking when you have been drinking alcohol late? Eat a piece of bread with peanut butter, it will balance your blood sugar and you won't wake up as hungry as early.
Does this phrase make sense?","How can you prevent early waking when you have been drinking alcohol late? Eat a piece of bread with peanut butter, it will balance your blood sugar and you won't wake up as hungry as early.
Does this phrase make sense?</s></s>No","How can you prevent early waking when you have been drinking alcohol late? Eat a piece of bread with peanut butter, it will balance your blood sugar and you won't wake up as hungry as early.
Does this phrase make sense?</s></s>Yes",1,"['No', 'Yes']"
"make a Caribbean coco drink 1 oz El Dorado 3 Year rum    1 oz Clément Coco rhum    .33 oz coconut milk-based yogurt    .5 oz simple syrup    .5 oz lime juice    1 dash Angostura Bitters        Instructions:    Shake all ingredients with ice and strain into a coconut over ice. Garnish with a generous sprig of mint.
Does this phrase make sense?","make a Caribbean coco drink 1 oz El Dorado 3 Year rum    1 oz Clément Coco rhum    .33 oz coconut milk-based yogurt    .5 oz simple syrup    .5 oz lime juice    1 dash Angostura Bitters        Instructions:    Shake all ingredients with ice and strain into a coconut over ice. Garnish with a generous sprig of mint.
Does this phrase make sense?</s></s>No","make a Caribbean coco drink 1 oz El Dorado 3 Year rum    1 oz Clément Coco rhum    .33 oz coconut milk-based yogurt    .5 oz simple syrup    .5 oz lime juice    1 dash Angostura Bitters        Instructions:    Shake all ingredients with ice and strain into a coconut over ice. Garnish with a generous sprig of mint.
Does this phrase make sense?</s></s>Yes",1,"['No', 'Yes']"
"How to shower correctly Get into it, then rub soap all over yourself and get out
Does this phrase make sense?","How to shower correctly Get into it, then rub soap all over yourself and get out
Does this phrase make sense?</s></s>No","How to shower correctly Get into it, then rub soap all over yourself and get out
Does this phrase make sense?</s></s>Yes",0,"['No', 'Yes']"
"How to Transfer Words to Wood Create your text using a word or image editing program.Print your text on a sheet of printer paper. Cover the back of the paper with graphite. Tape the paper graphite-side-down on your piece of wood. Trace the letters with a pencil, pressing hard.Remove the paper, then go over the letters, if needed. Paint the letters with acrylic paint. Let the paint dry
Does this phrase make sense?","How to Transfer Words to Wood Create your text using a word or image editing program.Print your text on a sheet of printer paper. Cover the back of the paper with graphite. Tape the paper graphite-side-down on your piece of wood. Trace the letters with a pencil, pressing hard.Remove the paper, then go over the letters, if needed. Paint the letters with acrylic paint. Let the paint dry
Does this phrase make sense?</s></s>No","How to Transfer Words to Wood Create your text using a word or image editing program.Print your text on a sheet of printer paper. Cover the back of the paper with graphite. Tape the paper graphite-side-down on your piece of wood. Trace the letters with a pencil, pressing hard.Remove the paper, then go over the letters, if needed. Paint the letters with acrylic paint. Let the paint dry
Does this phrase make sense?</s></s>Yes",1,"['No', 'Yes']"
"How to make Special Dark chocolate Bar Chocolate Ice cream at home. In a medium mixing bowl combine 4 cups chilled whipping cream, 14 oz. can sweetened condensed milk, and 1 16 ounce can chocolate flavored syrup (Hershey's special dark syrup).  Beat with an electric mixer until soft Peaks form.  Fold in 3/4 cup coarsely chopped Hershey's special Dark candy bars.   Transfer mixture to 8x8x2 inch baking pan.  Freeze about 8 hours until firm. Serve with dark hot fudge sauce.
Does this phrase make sense?","How to make Special Dark chocolate Bar Chocolate Ice cream at home. In a medium mixing bowl combine 4 cups chilled whipping cream, 14 oz. can sweetened condensed milk, and 1 16 ounce can chocolate flavored syrup (Hershey's special dark syrup).  Beat with an electric mixer until soft Peaks form.  Fold in 3/4 cup coarsely chopped Hershey's special Dark candy bars.   Transfer mixture to 8x8x2 inch baking pan.  Freeze about 8 hours until firm. Serve with dark hot fudge sauce.
Does this phrase make sense?</s></s>No","How to make Special Dark chocolate Bar Chocolate Ice cream at home. In a medium mixing bowl combine 4 cups chilled whipping cream, 14 oz. can sweetened condensed milk, and 1 16 ounce can chocolate flavored syrup (Hershey's special dark syrup).  Beat with an electric mixer until soft Peaks form.  Fold in 3/4 cup coarsely chopped Hershey's special Dark candy bars.   Transfer mixture to 8x8x2 inch baking pan.  Freeze about 8 hours until firm. Serve with dark hot fudge sauce.
Does this phrase make sense?</s></s>Yes",1,"['No', 'Yes']"
"For making leather earrings, how much leather would I need? You'll only need a small amount. Scraps from a previous project should do it.
Does this phrase make sense?","For making leather earrings, how much leather would I need? You'll only need a small amount. Scraps from a previous project should do it.
Does this phrase make sense?</s></s>No","For making leather earrings, how much leather would I need? You'll only need a small amount. Scraps from a previous project should do it.
Does this phrase make sense?</s></s>Yes",1,"['No', 'Yes']"
"napkin hold ice cream scoop to keep hands warm
Does this phrase make sense?","napkin hold ice cream scoop to keep hands warm
Does this phrase make sense?</s></s>No","napkin hold ice cream scoop to keep hands warm
Does this phrase make sense?</s></s>Yes",1,"['No', 'Yes']"
"To melt the chocolate for the pot brownies melt the chocolate chips using a double broiler to avoid burning it
Does this phrase make sense?","To melt the chocolate for the pot brownies melt the chocolate chips using a double broiler to avoid burning it
Does this phrase make sense?</s></s>No","To melt the chocolate for the pot brownies melt the chocolate chips using a double broiler to avoid burning it
Does this phrase make sense?</s></s>Yes",1,"['No', 'Yes']"
"How to organize a suitcase. Separate undergarments from regular clothes and any electronic cables or devices. You can use a shirt as a separation point.
Does this phrase make sense?","How to organize a suitcase. Separate undergarments from regular clothes and any electronic cables or devices. You can use a shirt as a separation point.
Does this phrase make sense?</s></s>No","How to organize a suitcase. Separate undergarments from regular clothes and any electronic cables or devices. You can use a shirt as a separation point.
Does this phrase make sense?</s></s>Yes",1,"['No', 'Yes']"
"Are nasturtiums easy to grow and are they beneficial to my vegetable garden? Yes nasturtiums are incredibly easy to grow, and they are also beneficial as pest and insect repellents in a vegetable garden. Make a border around your veggies with nasturtiums.
Does this phrase make sense?","Are nasturtiums easy to grow and are they beneficial to my vegetable garden? Yes nasturtiums are incredibly easy to grow, and they are also beneficial as pest and insect repellents in a vegetable garden. Make a border around your veggies with nasturtiums.
Does this phrase make sense?</s></s>No","Are nasturtiums easy to grow and are they beneficial to my vegetable garden? Yes nasturtiums are incredibly easy to grow, and they are also beneficial as pest and insect repellents in a vegetable garden. Make a border around your veggies with nasturtiums.
Does this phrase make sense?</s></s>Yes",1,"['No', 'Yes']"
"To make a pastry crispier after it has gone soft, simply boil the pastry in order to bring more shape and crisp to it.
Does this phrase make sense?","To make a pastry crispier after it has gone soft, simply boil the pastry in order to bring more shape and crisp to it.
Does this phrase make sense?</s></s>No","To make a pastry crispier after it has gone soft, simply boil the pastry in order to bring more shape and crisp to it.
Does this phrase make sense?</s></s>Yes",0,"['No', 'Yes']"
"how to cut sticky desserts Run a knife under very cold water and dry it off
Does this phrase make sense?","how to cut sticky desserts Run a knife under very cold water and dry it off
Does this phrase make sense?</s></s>No","how to cut sticky desserts Run a knife under very cold water and dry it off
Does this phrase make sense?</s></s>Yes",0,"['No', 'Yes']"
"How to make sun catchers in christmas (or other holiday) shapes Place any metal cookie cutters that you like on a metal cookie sheet. Gently place one layer of pony beads in the cookie cutters in the color patters that you like. Place them in a preheated oven at 100 for 10-20 minutes. You want the beads to melt and meld together for best results.  take the cookie sheet from the oven and let cool. Once cool, apply a dot of hot glue and put a string to hang your creations.
Does this phrase make sense?","How to make sun catchers in christmas (or other holiday) shapes Place any metal cookie cutters that you like on a metal cookie sheet. Gently place one layer of pony beads in the cookie cutters in the color patters that you like. Place them in a preheated oven at 100 for 10-20 minutes. You want the beads to melt and meld together for best results.  take the cookie sheet from the oven and let cool. Once cool, apply a dot of hot glue and put a string to hang your creations.
Does this phrase make sense?</s></s>No","How to make sun catchers in christmas (or other holiday) shapes Place any metal cookie cutters that you like on a metal cookie sheet. Gently place one layer of pony beads in the cookie cutters in the color patters that you like. Place them in a preheated oven at 100 for 10-20 minutes. You want the beads to melt and meld together for best results.  take the cookie sheet from the oven and let cool. Once cool, apply a dot of hot glue and put a string to hang your creations.
Does this phrase make sense?</s></s>Yes",0,"['No', 'Yes']"
"To keep berry and granola layers intact when making Granola Crunch Berry Yogurt Popsicle. Make sure the final ingredient is the milk because it acts as a binder and keeps the granola and berry layers intact
Does this phrase make sense?","To keep berry and granola layers intact when making Granola Crunch Berry Yogurt Popsicle. Make sure the final ingredient is the milk because it acts as a binder and keeps the granola and berry layers intact
Does this phrase make sense?</s></s>No","To keep berry and granola layers intact when making Granola Crunch Berry Yogurt Popsicle. Make sure the final ingredient is the milk because it acts as a binder and keeps the granola and berry layers intact
Does this phrase make sense?</s></s>Yes",0,"['No', 'Yes']"
"How to remove garlic odor from hands? use lye soap with a little lemon juice mixed in and rub for two hours.
Does this phrase make sense?","How to remove garlic odor from hands? use lye soap with a little lemon juice mixed in and rub for two hours.
Does this phrase make sense?</s></s>No","How to remove garlic odor from hands? use lye soap with a little lemon juice mixed in and rub for two hours.
Does this phrase make sense?</s></s>Yes",0,"['No', 'Yes']"
"To clean a hairbrush. Holding the handle, swirl the head of the brush around in a bowl of warm wax. Next, put a few drops of gentle shampoo on the bristles of a toothbrush and use the toothbrush to scrub the bristles and base of the hairbrush.
Does this phrase make sense?","To clean a hairbrush. Holding the handle, swirl the head of the brush around in a bowl of warm wax. Next, put a few drops of gentle shampoo on the bristles of a toothbrush and use the toothbrush to scrub the bristles and base of the hairbrush.
Does this phrase make sense?</s></s>No","To clean a hairbrush. Holding the handle, swirl the head of the brush around in a bowl of warm wax. Next, put a few drops of gentle shampoo on the bristles of a toothbrush and use the toothbrush to scrub the bristles and base of the hairbrush.
Does this phrase make sense?</s></s>Yes",0,"['No', 'Yes']"
"To make a picture with live cactus plants, fill two ice cube trays with glue, put a drop of superglue on both ends of some popsicle sticks and place them in between the cactuses you stick in each cube, then put a frame with a wall hook around the two trays and hang on the wall.
Does this phrase make sense?","To make a picture with live cactus plants, fill two ice cube trays with glue, put a drop of superglue on both ends of some popsicle sticks and place them in between the cactuses you stick in each cube, then put a frame with a wall hook around the two trays and hang on the wall.
Does this phrase make sense?</s></s>No","To make a picture with live cactus plants, fill two ice cube trays with glue, put a drop of superglue on both ends of some popsicle sticks and place them in between the cactuses you stick in each cube, then put a frame with a wall hook around the two trays and hang on the wall.
Does this phrase make sense?</s></s>Yes",0,"['No', 'Yes']"
"How do you close off the balloon at the opening to make sure the beads do not fall out in a stress ball? Tie off the opening off the balloon to make sure the beads do not fall out.
Does this phrase make sense?","How do you close off the balloon at the opening to make sure the beads do not fall out in a stress ball? Tie off the opening off the balloon to make sure the beads do not fall out.
Does this phrase make sense?</s></s>No","How do you close off the balloon at the opening to make sure the beads do not fall out in a stress ball? Tie off the opening off the balloon to make sure the beads do not fall out.
Does this phrase make sense?</s></s>Yes",1,"['No', 'Yes']"
"Keep Sliced Fruit From Browning you can add carrot juice
Does this phrase make sense?","Keep Sliced Fruit From Browning you can add carrot juice
Does this phrase make sense?</s></s>No","Keep Sliced Fruit From Browning you can add carrot juice
Does this phrase make sense?</s></s>Yes",0,"['No', 'Yes']"
"How to sneak past guards in Metal Gear NES? Wait until they say ""I'm feeling sleepy!"" and walk past, or wait until they face another direction.
Does this phrase make sense?","How to sneak past guards in Metal Gear NES? Wait until they say ""I'm feeling sleepy!"" and walk past, or wait until they face another direction.
Does this phrase make sense?</s></s>No","How to sneak past guards in Metal Gear NES? Wait until they say ""I'm feeling sleepy!"" and walk past, or wait until they face another direction.
Does this phrase make sense?</s></s>Yes",1,"['No', 'Yes']"
"To shape the Popsicle sticks into a sunflower shape. Tie the Popsicle sticks together using string.
Does this phrase make sense?","To shape the Popsicle sticks into a sunflower shape. Tie the Popsicle sticks together using string.
Does this phrase make sense?</s></s>No","To shape the Popsicle sticks into a sunflower shape. Tie the Popsicle sticks together using string.
Does this phrase make sense?</s></s>Yes",0,"['No', 'Yes']"
"Install cabinet pulls. Glue old jewelry on top of cabinet knob.
Does this phrase make sense?","Install cabinet pulls. Glue old jewelry on top of cabinet knob.
Does this phrase make sense?</s></s>No","Install cabinet pulls. Glue old jewelry on top of cabinet knob.
Does this phrase make sense?</s></s>Yes",1,"['No', 'Yes']"
"marker instead of pencil 
Does this phrase make sense?","marker instead of pencil 
Does this phrase make sense?</s></s>No","marker instead of pencil 
Does this phrase make sense?</s></s>Yes",1,"['No', 'Yes']"
"How can I clean my toenails of debris? Take a pencil eraser and work under your nails with it to get the junk out from under them.
Does this phrase make sense?","How can I clean my toenails of debris? Take a pencil eraser and work under your nails with it to get the junk out from under them.
Does this phrase make sense?</s></s>No","How can I clean my toenails of debris? Take a pencil eraser and work under your nails with it to get the junk out from under them.
Does this phrase make sense?</s></s>Yes",0,"['No', 'Yes']"
"To cut a length of PVC to size, you can Use a saw
Does this phrase make sense?","To cut a length of PVC to size, you can Use a saw
Does this phrase make sense?</s></s>No","To cut a length of PVC to size, you can Use a saw
Does this phrase make sense?</s></s>Yes",1,"['No', 'Yes']"
"How do you make glow water? Get a bottle of Mountain Dew and pour it into a glass till 1/4th of soda is left. Add a pinch of baking powder and few drops of hydrogen peroxide into the bottle. Shake the mixture properly.
Does this phrase make sense?","How do you make glow water? Get a bottle of Mountain Dew and pour it into a glass till 1/4th of soda is left. Add a pinch of baking powder and few drops of hydrogen peroxide into the bottle. Shake the mixture properly.
Does this phrase make sense?</s></s>No","How do you make glow water? Get a bottle of Mountain Dew and pour it into a glass till 1/4th of soda is left. Add a pinch of baking powder and few drops of hydrogen peroxide into the bottle. Shake the mixture properly.
Does this phrase make sense?</s></s>Yes",0,"['No', 'Yes']"
"how do you sign into your chime account? go to the login page, and enter your information then click sign in
Does this phrase make sense?","how do you sign into your chime account? go to the login page, and enter your information then click sign in
Does this phrase make sense?</s></s>No","how do you sign into your chime account? go to the login page, and enter your information then click sign in
Does this phrase make sense?</s></s>Yes",1,"['No', 'Yes']"
"How do you pour metal safely into molds? Pouring molten metal can be exceedingly dangerous.  Please take the time to research it thoroughly and use appropriate safety gear. You want to drop a crucible of liquid metal on your foot.
Does this phrase make sense?","How do you pour metal safely into molds? Pouring molten metal can be exceedingly dangerous.  Please take the time to research it thoroughly and use appropriate safety gear. You want to drop a crucible of liquid metal on your foot.
Does this phrase make sense?</s></s>No","How do you pour metal safely into molds? Pouring molten metal can be exceedingly dangerous.  Please take the time to research it thoroughly and use appropriate safety gear. You want to drop a crucible of liquid metal on your foot.
Does this phrase make sense?</s></s>Yes",0,"['No', 'Yes']"
"To replace vitamins expelled by body through frequent urination caused by diuretic alcohol. Take a pain killer.
Does this phrase make sense?","To replace vitamins expelled by body through frequent urination caused by diuretic alcohol. Take a pain killer.
Does this phrase make sense?</s></s>No","To replace vitamins expelled by body through frequent urination caused by diuretic alcohol. Take a pain killer.
Does this phrase make sense?</s></s>Yes",0,"['No', 'Yes']"
"to cool down a cast iron pan after baking run under cold water after heating
Does this phrase make sense?","to cool down a cast iron pan after baking run under cold water after heating
Does this phrase make sense?</s></s>No","to cool down a cast iron pan after baking run under cold water after heating
Does this phrase make sense?</s></s>Yes",0,"['No', 'Yes']"
"how do you chew your food? mash it up before placing it in your mouth to swallow.
Does this phrase make sense?","how do you chew your food? mash it up before placing it in your mouth to swallow.
Does this phrase make sense?</s></s>No","how do you chew your food? mash it up before placing it in your mouth to swallow.
Does this phrase make sense?</s></s>Yes",0,"['No', 'Yes']"
